run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-17 13:30:00,BULLISH,1.26515,1.26417,,,9.80000,LOSS,-1.00000,2024-01-17 14:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-17 16:15:00,BEARISH,1.26681,1.26719,,,3.80000,LOSS,-1.00000,2024-01-17 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-17 22:15:00,BEARISH,1.26760,1.26781,,,2.10000,LOSS,-1.00000,2024-01-17 23:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-18 10:45:00,BEARISH,1.26884,1.26926,,,4.20000,LOSS,-1.00000,2024-01-18 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-18 22:30:00,BEARISH,1.27061,1.27074,,,1.30000,LOSS,-1.00000,2024-01-18 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-19 19:00:00,BEARISH,1.26899,1.26944,,,4.50000,LOSS,-1.00000,2024-01-19 19:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-19 19:45:00,BEARISH,1.26960,1.26990,,,3.00000,LOSS,-1.00000,2024-01-19 20:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-19 21:00:00,BEARISH,1.27025,1.27039,,,1.40000,LOSS,-1.00000,2024-01-19 21:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 07:00:00,BULLISH,1.27096,1.27063,,,3.30000,LOSS,-1.00000,2024-01-22 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 07:30:00,BULLISH,1.27054,1.26974,,,8.00000,LOSS,-1.00000,2024-01-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 07:45:00,BULLISH,1.27020,1.26974,,,4.60000,LOSS,-1.00000,2024-01-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 08:00:00,BULLISH,1.26976,1.26947,,,2.90000,LOSS,-1.00000,2024-01-22 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 08:45:00,BULLISH,1.26882,1.26865,,,1.70000,WIN,21.12000,2024-01-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 09:15:00,BEARISH,1.27065,1.27108,,,4.30000,LOSS,-1.00000,2024-01-22 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-22 14:30:00,BULLISH,1.27142,1.27095,,,4.70000,LOSS,-1.00000,2024-01-22 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-23 02:45:00,BEARISH,1.27208,1.27274,,,6.60000,LOSS,-1.00000,2024-01-23 03:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-23 21:15:00,BEARISH,1.26886,1.26915,,,2.90000,LOSS,-1.00000,2024-01-23 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-23 23:00:00,BEARISH,1.26907,1.26936,,,2.90000,LOSS,-1.00000,2024-01-24 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-24 05:30:00,BEARISH,1.27014,1.27040,,,2.60000,LOSS,-1.00000,2024-01-24 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-24 12:30:00,BULLISH,1.27311,1.27279,,,3.20000,WIN,13.09000,2024-01-24 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-24 15:00:00,BULLISH,1.27410,1.27335,,,7.50000,LOSS,-1.00000,2024-01-24 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-25 09:45:00,BULLISH,1.27237,1.27211,,,2.60000,WIN,4.96000,2024-01-25 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-26 03:00:00,BEARISH,1.27114,1.27157,,,4.30000,WIN,2.53000,2024-01-26 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-26 05:30:00,BULLISH,1.27059,1.27017,,,4.20000,LOSS,-1.00000,2024-01-26 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-26 06:00:00,BULLISH,1.26992,1.26958,,,3.40000,LOSS,-1.00000,2024-01-26 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-26 15:00:00,BULLISH,1.27383,1.27318,,,6.50000,LOSS,-1.00000,2024-01-26 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-29 02:30:00,BEARISH,1.26988,1.27002,,,1.40000,LOSS,-1.00000,2024-01-29 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-29 09:15:00,BULLISH,1.27029,1.26982,,,4.70000,LOSS,-1.00000,2024-01-29 10:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-29 10:45:00,BULLISH,1.26997,1.26952,,,4.50000,LOSS,-1.00000,2024-01-29 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-29 19:00:00,BEARISH,1.26814,1.26907,,,9.30000,LOSS,-1.00000,2024-01-29 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-31 04:00:00,BULLISH,1.26791,1.26730,,,6.10000,LOSS,-1.00000,2024-01-31 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-01-31 16:45:00,BEARISH,1.27247,1.27325,,,7.80000,LOSS,-1.00000,2024-01-31 19:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-01 03:15:00,BEARISH,1.26896,1.26938,,,4.20000,WIN,3.74000,2024-02-01 05:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-01 13:45:00,BEARISH,1.26701,1.26814,,,11.30000,LOSS,-1.00000,2024-02-01 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-01 15:00:00,BULLISH,1.26435,1.26395,,,4.00000,WIN,10.47000,2024-02-01 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-01 22:15:00,BULLISH,1.27423,1.27397,,,2.60000,WIN,5.04000,2024-02-02 07:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-02 01:00:00,BULLISH,1.27459,1.27419,,,4.00000,WIN,2.15000,2024-02-02 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-02 03:00:00,BEARISH,1.27516,1.27543,,,2.70000,LOSS,-1.00000,2024-02-02 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-02 08:45:00,BULLISH,1.27493,1.27419,,,7.40000,WIN,2.43000,2024-02-02 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-02 11:45:00,BEARISH,1.27577,1.27628,,,5.10000,LOSS,-1.00000,2024-02-02 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-02 20:30:00,BEARISH,1.26359,1.26425,,,6.60000,WIN,3.38000,2024-02-05 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-06 09:45:00,BULLISH,1.25444,1.25397,,,4.70000,LOSS,-1.00000,2024-02-06 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-06 10:00:00,BULLISH,1.25418,1.25397,,,2.10000,LOSS,-1.00000,2024-02-06 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-06 10:30:00,BULLISH,1.25393,1.25362,,,3.10000,LOSS,-1.00000,2024-02-06 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-06 10:45:00,BULLISH,1.25377,1.25362,,,1.50000,LOSS,-1.00000,2024-02-06 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-06 12:30:00,BULLISH,1.25485,1.25406,,,7.90000,WIN,2.10000,2024-02-06 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-06 21:45:00,BEARISH,1.25970,1.25995,,,2.50000,LOSS,-1.00000,2024-02-06 22:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 04:00:00,BULLISH,1.26002,1.25977,,,2.50000,WIN,4.96000,2024-02-07 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 04:15:00,BULLISH,1.26012,1.25977,,,3.50000,WIN,3.26000,2024-02-07 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 06:30:00,BULLISH,1.26023,1.25988,,,3.50000,WIN,2.94000,2024-02-07 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 16:00:00,BULLISH,1.26281,1.26249,,,3.20000,LOSS,-1.00000,2024-02-07 16:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 16:15:00,BULLISH,1.26230,1.26193,,,3.70000,LOSS,-1.00000,2024-02-07 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 16:30:00,BULLISH,1.26226,1.26193,,,3.30000,LOSS,-1.00000,2024-02-07 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 18:15:00,BEARISH,1.26305,1.26340,,,3.50000,LOSS,-1.00000,2024-02-08 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 18:45:00,BULLISH,1.26230,1.26196,,,3.40000,WIN,3.24000,2024-02-08 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 19:00:00,BEARISH,1.26275,1.26293,,,1.80000,LOSS,-1.00000,2024-02-07 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-07 23:15:00,BEARISH,1.26300,1.26323,,,2.30000,LOSS,-1.00000,2024-02-08 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-08 05:15:00,BEARISH,1.26312,1.26337,,,2.50000,LOSS,-1.00000,2024-02-08 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-08 06:45:00,BEARISH,1.26329,1.26354,,,2.50000,LOSS,-1.00000,2024-02-08 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-08 15:15:00,BULLISH,1.25898,1.25880,,,1.80000,WIN,24.72000,2024-02-09 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-08 18:00:00,BEARISH,1.26182,1.26292,,,11.00000,LOSS,-1.00000,2024-02-09 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-08 18:15:00,BEARISH,1.26208,1.26292,,,8.40000,LOSS,-1.00000,2024-02-09 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-09 01:15:00,BEARISH,1.26179,1.26204,,,2.50000,LOSS,-1.00000,2024-02-09 02:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-09 05:30:00,BEARISH,1.26174,1.26194,,,2.00000,LOSS,-1.00000,2024-02-09 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-09 08:30:00,BEARISH,1.26286,1.26308,,,2.20000,WIN,7.95000,2024-02-09 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-09 13:15:00,BEARISH,1.26070,1.26095,,,2.50000,LOSS,-1.00000,2024-02-09 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-09 13:30:00,BEARISH,1.26249,1.26350,,,10.10000,LOSS,-1.00000,2024-02-09 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-09 21:15:00,BEARISH,1.26339,1.26356,,,1.70000,LOSS,-1.00000,2024-02-12 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-12 05:00:00,BULLISH,1.26288,1.26268,,,2.00000,LOSS,-1.00000,2024-02-12 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-12 06:00:00,BULLISH,1.26287,1.26267,,,2.00000,WIN,4.50000,2024-02-12 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-12 14:45:00,BEARISH,1.26196,1.26257,,,6.10000,LOSS,-1.00000,2024-02-12 16:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-12 16:15:00,BEARISH,1.26240,1.26257,,,1.70000,LOSS,-1.00000,2024-02-12 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-12 18:00:00,BEARISH,1.26359,1.26401,,,4.20000,LOSS,-1.00000,2024-02-13 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-14 11:30:00,BULLISH,1.25412,1.25366,,,4.60000,WIN,15.15000,2024-02-16 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-14 22:00:00,BULLISH,1.25599,1.25582,,,1.70000,WIN,3.82000,2024-02-14 23:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-16 06:15:00,BULLISH,1.25803,1.25788,,,1.50000,WIN,16.40000,2024-02-16 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-16 16:45:00,BEARISH,1.25881,1.25941,,,6.00000,LOSS,-1.00000,2024-02-16 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-19 08:45:00,BULLISH,1.26181,1.26138,,,4.30000,LOSS,-1.00000,2024-02-19 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-20 05:00:00,BEARISH,1.25855,1.25867,,,1.20000,WIN,4.58000,2024-02-20 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-20 11:00:00,BULLISH,1.26059,1.26048,,,1.10000,LOSS,-1.00000,2024-02-20 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-20 11:15:00,BULLISH,1.25964,1.26048,,,8.40000,LOSS,-1.00000,2024-02-20 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-20 11:45:00,BULLISH,1.25928,1.25869,,,5.90000,WIN,3.90000,2024-02-20 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-21 00:30:00,BEARISH,1.26230,1.26249,,,1.90000,LOSS,-1.00000,2024-02-21 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-21 07:15:00,BEARISH,1.26281,1.26312,,,3.10000,LOSS,-1.00000,2024-02-21 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-21 12:00:00,BULLISH,1.26160,1.26078,,,8.20000,WIN,2.04000,2024-02-21 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-21 15:15:00,BULLISH,1.26169,1.26149,,,2.00000,LOSS,-1.00000,2024-02-21 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 03:00:00,BEARISH,1.26390,1.26402,,,1.20000,LOSS,-1.00000,2024-02-22 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 04:00:00,BULLISH,1.26361,1.26338,,,2.30000,WIN,4.61000,2024-02-22 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 11:00:00,BULLISH,1.26767,1.26670,,,9.70000,LOSS,-1.00000,2024-02-22 11:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 11:45:00,BULLISH,1.26756,1.26668,,,8.80000,LOSS,-1.00000,2024-02-22 12:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 13:15:00,BULLISH,1.26509,1.26694,,,18.50000,LOSS,-1.00000,2024-02-22 13:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 13:30:00,BULLISH,1.26381,1.26694,,,31.30000,LOSS,-1.00000,2024-02-22 13:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 13:45:00,BULLISH,1.26352,1.26694,,,34.20000,LOSS,-1.00000,2024-02-22 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 15:00:00,BULLISH,1.26223,1.26113,,,11.00000,LOSS,-1.00000,2024-03-01 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 15:15:00,BULLISH,1.26190,1.26113,,,7.70000,LOSS,-1.00000,2024-03-01 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 15:45:00,BULLISH,1.26250,1.26166,,,8.40000,LOSS,-1.00000,2024-02-29 17:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-22 18:15:00,BULLISH,1.26541,1.26443,,,9.80000,LOSS,-1.00000,2024-02-28 08:15:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-26 04:30:00,BEARISH,1.26655,1.26697,,,4.20000,LOSS,-1.00000,2024-02-26 05:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-26 07:00:00,BEARISH,1.26696,1.26741,,,4.50000,LOSS,-1.00000,2024-02-26 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-26 07:15:00,BEARISH,1.26710,1.26741,,,3.10000,LOSS,-1.00000,2024-02-26 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-26 07:30:00,BEARISH,1.26763,1.26781,,,1.80000,LOSS,-1.00000,2024-02-26 09:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-27 16:15:00,BEARISH,1.26883,1.26935,,,5.20000,LOSS,-1.00000,2024-02-27 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-27 21:45:00,BEARISH,1.26851,1.26863,,,1.20000,WIN,6.25000,2024-02-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-28 11:15:00,BULLISH,1.26434,1.26393,,,4.10000,LOSS,-1.00000,2024-02-28 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-28 18:00:00,BULLISH,1.26611,1.26554,,,5.70000,LOSS,-1.00000,2024-02-28 18:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-28 18:15:00,BULLISH,1.26568,1.26554,,,1.40000,LOSS,-1.00000,2024-02-28 18:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-28 18:30:00,BULLISH,1.26606,1.26554,,,5.20000,LOSS,-1.00000,2024-02-28 18:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-29 06:30:00,BEARISH,1.26654,1.26685,,,3.10000,WIN,2.81000,2024-02-29 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-29 14:00:00,BEARISH,1.26669,1.26579,,,9.00000,LOSS,-1.00000,2024-02-29 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-29 14:15:00,BEARISH,1.26627,1.26678,,,5.10000,LOSS,-1.00000,2024-02-29 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-29 19:15:00,BEARISH,1.26256,1.26274,,,1.80000,WIN,6.56000,2024-02-29 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-29 20:45:00,BEARISH,1.26232,1.26247,,,1.50000,LOSS,-1.00000,2024-02-29 21:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-02-29 22:00:00,BULLISH,1.26185,1.26160,,,2.50000,WIN,3.56000,2024-03-01 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-03-01 01:30:00,BEARISH,1.26323,1.26279,,,4.40000,LOSS,-1.00000,2024-03-01 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-03-01 13:15:00,BULLISH,1.26261,1.26231,,,3.00000,LOSS,-1.00000,2024-03-01 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-03-04 09:45:00,BEARISH,1.26755,1.26794,,,3.90000,LOSS,-1.00000,2024-03-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-03-04 11:15:00,BULLISH,1.26722,1.26711,,,1.10000,WIN,6.64000,2024-03-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2024-03-04 12:45:00,BULLISH,1.26733,1.26719,,,1.40000,LOSS,-1.00000,2024-03-04 13:15:00,,,MEDIUM,,,,,,,,,,,,,
