run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-16 01:00:00,BEARISH,2383.90500,2387.45800,,,35.53000,LOSS,-1.00000,2024-04-16 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-16 06:30:00,BULLISH,2369.03800,2368.59400,,,4.44000,LOSS,-1.00000,2024-04-16 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-16 15:00:00,BEARISH,2384.57500,2392.90800,,,83.33000,LOSS,-1.00000,2024-04-16 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-17 11:15:00,BEARISH,2387.82500,2390.25500,,,24.30000,LOSS,-1.00000,2024-04-17 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-17 18:00:00,BEARISH,2378.80500,2379.04500,,,2.40000,WIN,25.00000,2024-04-17 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-17 19:45:00,BEARISH,2372.96500,2373.49500,,,5.30000,WIN,22.66000,2024-04-17 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-18 02:00:00,BEARISH,2369.28500,2371.35500,,,20.70000,LOSS,-1.00000,2024-04-18 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-18 07:00:00,BEARISH,2380.25500,2380.85500,,,6.00000,LOSS,-1.00000,2024-04-18 10:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-18 13:30:00,BULLISH,2379.69800,2375.29500,,,44.03000,LOSS,-1.00000,2024-04-18 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-18 15:30:00,BEARISH,2382.21500,2385.36500,,,31.50000,LOSS,-1.00000,2024-04-18 16:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-18 19:00:00,BEARISH,2382.77500,2385.00500,,,22.30000,LOSS,-1.00000,2024-04-19 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-18 19:15:00,BULLISH,2379.10500,2378.02500,,,10.80000,LOSS,-1.00000,2024-04-18 20:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-19 13:30:00,BEARISH,2385.42500,2386.69800,,,12.73000,LOSS,-1.00000,2024-04-19 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-19 19:00:00,BEARISH,2397.70500,2398.10500,,,4.00000,WIN,25.00000,2024-04-19 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-22 09:15:00,BEARISH,2363.28500,2363.56500,,,2.80000,WIN,25.00000,2024-04-22 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-22 19:00:00,BEARISH,2329.56800,2331.53500,,,19.67000,LOSS,-1.00000,2024-04-22 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-24 05:30:00,BEARISH,2326.77500,2329.76500,,,29.90000,LOSS,-1.00000,2024-04-24 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-24 11:15:00,BULLISH,2316.17500,2313.09500,,,30.80000,LOSS,-1.00000,2024-04-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-24 17:15:00,BEARISH,2329.98800,2330.39500,,,4.07000,WIN,25.00000,2024-04-24 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-25 05:00:00,BEARISH,2317.14500,2317.99500,,,8.50000,LOSS,-1.00000,2024-04-25 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-25 06:45:00,BEARISH,2322.25500,2323.45500,,,12.00000,LOSS,-1.00000,2024-04-25 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-26 00:45:00,BEARISH,2330.10500,2330.27500,,,1.70000,LOSS,-1.00000,2024-04-26 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-26 14:00:00,BEARISH,2341.50500,2345.15500,,,36.50000,WIN,4.20000,2024-04-29 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-26 14:45:00,BULLISH,2334.76500,2328.60500,,,61.60000,LOSS,-1.00000,2024-04-29 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-26 15:15:00,BULLISH,2333.58800,2331.16500,,,24.23000,LOSS,-1.00000,2024-04-29 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-26 15:30:00,BULLISH,2333.07500,2331.16500,,,19.10000,LOSS,-1.00000,2024-04-29 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-26 19:45:00,BEARISH,2338.86500,2340.12800,,,12.63000,WIN,4.99000,2024-04-29 00:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-29 05:00:00,BEARISH,2333.98500,2336.42500,,,24.40000,LOSS,-1.00000,2024-04-29 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-29 06:15:00,BEARISH,2332.55800,2333.51500,,,9.57000,LOSS,-1.00000,2024-04-29 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-29 12:45:00,BULLISH,2332.33500,2328.19500,,,41.40000,LOSS,-1.00000,2024-04-29 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-04-30 08:45:00,BULLISH,2310.86500,2310.54500,,,3.20000,LOSS,-1.00000,2024-04-30 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-01 09:45:00,BEARISH,2291.18500,2293.00500,,,18.20000,LOSS,-1.00000,2024-05-01 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-01 10:45:00,BEARISH,2293.13500,2294.21500,,,10.80000,LOSS,-1.00000,2024-05-01 11:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-01 16:45:00,BEARISH,2305.78500,2306.87800,,,10.93000,LOSS,-1.00000,2024-05-01 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-01 18:45:00,BEARISH,2327.54500,2328.22500,,,6.80000,WIN,25.00000,2024-05-01 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-02 06:30:00,BEARISH,2317.99800,2318.99500,,,9.97000,WIN,11.08000,2024-05-02 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-03 03:45:00,BULLISH,2302.14800,2300.41500,,,17.33000,WIN,2.34000,2024-05-03 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-03 04:00:00,BEARISH,2302.98500,2303.74500,,,7.60000,LOSS,-1.00000,2024-05-03 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-07 04:00:00,BEARISH,2324.52500,2324.92500,,,4.00000,WIN,12.39000,2024-05-07 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-07 19:00:00,BEARISH,2314.65500,2315.42500,,,7.70000,LOSS,-1.00000,2024-05-07 22:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-08 06:45:00,BEARISH,2313.76500,2316.58500,,,28.20000,WIN,2.44000,2024-05-08 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-08 18:15:00,BULLISH,2312.17500,2311.33800,,,8.37000,LOSS,-1.00000,2024-05-08 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-08 23:00:00,BULLISH,2308.91500,2308.14400,,,7.71000,LOSS,-1.00000,2024-05-08 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-09 01:30:00,BEARISH,2311.72500,2312.19500,,,4.70000,LOSS,-1.00000,2024-05-09 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-09 04:00:00,BEARISH,2313.69800,2312.94800,,,7.50000,LOSS,-1.00000,2024-05-09 04:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-09 05:45:00,BEARISH,2316.02500,2319.63800,,,36.13000,WIN,2.29000,2024-05-09 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-09 08:45:00,BULLISH,2310.06500,2309.68500,,,3.80000,LOSS,-1.00000,2024-05-09 09:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-10 02:15:00,BULLISH,2348.16500,2348.03500,,,1.30000,LOSS,-1.00000,2024-05-10 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-10 08:15:00,BEARISH,2368.37500,2369.15800,,,7.83000,LOSS,-1.00000,2024-05-10 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-14 07:15:00,BULLISH,2336.76800,2335.98500,,,7.83000,WIN,11.53000,2024-05-14 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-14 15:30:00,BEARISH,2351.93500,2353.72500,,,17.90000,LOSS,-1.00000,2024-05-14 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-15 06:00:00,BEARISH,2358.04500,2359.60500,,,15.60000,LOSS,-1.00000,2024-05-15 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-15 12:15:00,BULLISH,2358.78500,2358.58300,,,2.02000,WIN,25.00000,2024-05-15 12:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-15 13:45:00,BULLISH,2359.15500,2351.73500,,,74.20000,WIN,2.02000,2024-05-15 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-15 14:00:00,BULLISH,2356.99500,2351.73500,,,52.60000,WIN,3.27000,2024-05-15 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-16 07:30:00,BEARISH,2390.02500,2391.04500,,,10.20000,LOSS,-1.00000,2024-05-16 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-16 11:15:00,BULLISH,2383.14500,2381.37500,,,17.70000,LOSS,-1.00000,2024-05-16 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-17 04:15:00,BEARISH,2377.38500,2378.56500,,,11.80000,LOSS,-1.00000,2024-05-17 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-17 12:00:00,BEARISH,2388.77800,2390.34500,,,15.67000,LOSS,-1.00000,2024-05-17 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-20 16:30:00,BEARISH,2427.57500,2427.98800,,,4.13000,LOSS,-1.00000,2024-05-20 17:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-20 18:45:00,BEARISH,2433.64800,2437.20500,,,35.57000,WIN,7.45000,2024-05-21 03:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-20 22:15:00,BEARISH,2429.12800,2430.43500,,,13.07000,LOSS,-1.00000,2024-05-21 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-20 23:30:00,BULLISH,2426.37500,2425.09500,,,12.80000,LOSS,-1.00000,2024-05-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-21 12:30:00,BEARISH,2426.64800,2429.82500,,,31.77000,LOSS,-1.00000,2024-05-21 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-21 20:45:00,BULLISH,2420.47800,2420.25800,,,2.20000,LOSS,-1.00000,2024-05-22 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 00:15:00,BEARISH,2422.79800,2422.95400,,,1.56000,WIN,16.28000,2024-05-22 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 01:30:00,BULLISH,2419.67500,2419.12400,,,5.51000,WIN,4.25000,2024-05-22 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 06:15:00,BULLISH,2414.14400,2413.49400,,,6.50000,LOSS,-1.00000,2024-05-22 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 09:15:00,BEARISH,2415.50400,2417.88500,,,23.81000,LOSS,-1.00000,2024-05-22 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 10:00:00,BEARISH,2417.18400,2419.19500,,,20.11000,WIN,3.38000,2024-05-22 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 12:30:00,BEARISH,2411.70500,2414.96800,,,32.63000,WIN,2.16000,2024-05-22 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 16:30:00,BULLISH,2390.21500,2389.31500,,,9.00000,LOSS,-1.00000,2024-05-22 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-22 16:45:00,BEARISH,2393.20500,2394.91500,,,17.10000,WIN,6.49000,2024-05-22 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-23 07:00:00,BULLISH,2363.39500,2361.18500,,,22.10000,LOSS,-1.00000,2024-05-23 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-23 10:00:00,BEARISH,2364.58800,2367.33500,,,27.47000,LOSS,-1.00000,2024-05-23 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-24 00:30:00,BULLISH,2329.08500,2327.40800,,,16.77000,LOSS,-1.00000,2024-05-24 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-24 10:15:00,BEARISH,2343.24800,2343.73500,,,4.87000,WIN,13.08000,2024-05-24 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-24 20:45:00,BULLISH,2333.45500,2333.07500,,,3.80000,WIN,25.00000,2024-05-27 02:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-27 04:15:00,BULLISH,2341.07500,2340.87500,,,2.00000,LOSS,-1.00000,2024-05-27 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-27 15:15:00,BEARISH,2355.23500,2356.70500,,,14.70000,WIN,8.27000,2024-05-28 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-28 02:30:00,BULLISH,2352.55500,2351.43500,,,11.20000,LOSS,-1.00000,2024-05-28 03:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-28 15:15:00,BEARISH,2357.02500,2356.84500,,,1.80000,LOSS,-1.00000,2024-05-28 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-28 23:45:00,BULLISH,2359.61500,2358.56800,,,10.47000,LOSS,-1.00000,2024-05-29 00:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-29 04:30:00,BULLISH,2357.26500,2357.02500,,,2.40000,WIN,14.51000,2024-05-29 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-29 10:45:00,BEARISH,2345.82500,2347.11800,,,12.93000,WIN,3.92000,2024-05-29 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-29 14:00:00,BEARISH,2345.74500,2346.32500,,,5.80000,LOSS,-1.00000,2024-05-29 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-30 10:45:00,BEARISH,2337.74500,2340.79500,,,30.50000,LOSS,-1.00000,2024-05-30 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-30 12:00:00,BULLISH,2332.92800,2331.89500,,,10.33000,WIN,4.80000,2024-05-30 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-30 17:00:00,BEARISH,2347.49800,2348.75500,,,12.57000,WIN,5.36000,2024-05-30 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-30 17:30:00,BULLISH,2344.46500,2342.73500,,,17.30000,LOSS,-1.00000,2024-05-30 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-30 17:45:00,BULLISH,2344.57500,2342.73500,,,18.40000,LOSS,-1.00000,2024-05-30 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-30 23:15:00,BEARISH,2345.89500,2346.27500,,,3.80000,LOSS,-1.00000,2024-05-31 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-31 04:45:00,BEARISH,2343.09800,2344.40800,,,13.10000,LOSS,-1.00000,2024-05-31 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-31 05:00:00,BEARISH,2342.17500,2344.40800,,,22.33000,LOSS,-1.00000,2024-05-31 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-31 08:00:00,BULLISH,2340.00800,2339.61500,,,3.93000,WIN,17.65000,2024-05-31 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-31 09:15:00,BEARISH,2342.86500,2344.34500,,,14.80000,LOSS,-1.00000,2024-05-31 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-05-31 16:45:00,BEARISH,2334.01800,2336.61800,,,26.00000,WIN,2.46000,2024-05-31 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-03 00:30:00,BULLISH,2324.03800,2323.89800,,,1.40000,WIN,25.00000,2024-06-03 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-05 05:00:00,BEARISH,2341.14500,2341.53500,,,3.90000,WIN,25.00000,2024-06-05 06:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-05 06:15:00,BULLISH,2329.36800,2327.94500,,,14.23000,WIN,8.55000,2024-06-05 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-05 11:45:00,BULLISH,2331.86500,2330.97500,,,8.90000,WIN,4.01000,2024-06-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-06 13:30:00,BEARISH,2365.44500,2366.89800,,,14.53000,LOSS,-1.00000,2024-06-06 15:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-06 18:00:00,BULLISH,2370.95800,2368.89500,,,20.63000,WIN,3.61000,2024-06-07 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-07 14:45:00,BULLISH,2315.03500,2310.03500,,,50.00000,LOSS,-1.00000,2024-06-07 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-10 07:15:00,BEARISH,2295.47500,2296.53500,,,10.60000,LOSS,-1.00000,2024-06-10 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-10 20:15:00,BULLISH,2309.94800,2308.39500,,,15.53000,LOSS,-1.00000,2024-06-11 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-10 23:15:00,BULLISH,2309.98800,2309.21500,,,7.73000,LOSS,-1.00000,2024-06-10 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-11 00:45:00,BEARISH,2311.07500,2311.83500,,,7.60000,WIN,3.16000,2024-06-11 01:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-11 05:00:00,BEARISH,2302.65500,2304.26800,,,16.13000,WIN,2.50000,2024-06-11 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-11 23:30:00,BULLISH,2314.19800,2313.83500,,,3.63000,LOSS,-1.00000,2024-06-12 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-12 01:00:00,BULLISH,2311.96800,2310.68500,,,12.83000,LOSS,-1.00000,2024-06-12 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-12 08:45:00,BULLISH,2312.89500,2310.66500,,,22.30000,WIN,2.13000,2024-06-12 12:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-12 09:00:00,BEARISH,2313.78500,2315.33800,,,15.53000,LOSS,-1.00000,2024-06-12 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-12 09:15:00,BEARISH,2314.46500,2315.33800,,,8.73000,LOSS,-1.00000,2024-06-12 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-13 00:30:00,BEARISH,2320.76500,2322.81500,,,20.50000,WIN,2.44000,2024-06-13 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2024-06-14 01:30:00,BULLISH,2303.67800,2302.94800,,,7.30000,WIN,4.61000,2024-06-14 03:00:00,,,LOW,,,,,,,,,,,,,
