run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-02-24 20:00:00,BULLISH,1228.30100,1226.94900,,,13.52000,LOSS,-1.00000,2016-02-24 23:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-02-25 07:00:00,BEARISH,1236.09800,1242.38900,,,62.91000,LOSS,-1.00000,2016-02-25 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-02-25 20:00:00,BULLISH,1234.59000,1232.23900,,,23.51000,LOSS,-1.00000,2016-02-25 23:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-02-26 12:00:00,BEARISH,1235.86200,1238.09800,,,22.36000,WIN,2.08000,2016-02-26 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-01 07:00:00,BULLISH,1241.55900,1243.02800,,,14.69000,LOSS,-1.00000,2016-03-01 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-04 19:00:00,BULLISH,1262.60900,1257.29800,,,53.11000,LOSS,-1.00000,2016-03-07 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-10 00:00:00,BEARISH,1254.54900,1255.03900,,,4.90000,WIN,23.75000,2016-03-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-10 10:00:00,BULLISH,1246.59200,1246.20200,,,3.90000,LOSS,-1.00000,2016-03-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-11 05:00:00,BEARISH,1275.17900,1275.65900,,,4.80000,WIN,25.00000,2016-03-11 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-11 21:00:00,BULLISH,1250.51100,1248.16900,,,23.42000,LOSS,-1.00000,2016-03-14 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-14 09:00:00,BEARISH,1258.36000,1261.03800,,,26.78000,WIN,3.81000,2016-03-14 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-16 14:00:00,BEARISH,1232.14200,1232.82000,,,6.78000,LOSS,-1.00000,2016-03-16 18:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-17 00:00:00,BEARISH,1260.80800,1262.41000,,,16.02000,LOSS,-1.00000,2016-03-17 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-18 20:00:00,BEARISH,1253.47100,1255.65000,,,21.79000,WIN,2.60000,2016-03-21 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-24 12:00:00,BEARISH,1221.60800,1223.73200,,,21.24000,WIN,4.45000,2016-03-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-28 16:00:00,BULLISH,1217.16900,1216.41900,,,7.50000,LOSS,-1.00000,2016-03-29 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-03-31 19:00:00,BULLISH,1231.68100,1230.63900,,,10.42000,LOSS,-1.00000,2016-04-01 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-05 02:00:00,BEARISH,1225.90100,1226.79800,,,8.97000,LOSS,-1.00000,2016-04-05 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-06 12:00:00,BULLISH,1218.99000,1216.96900,,,20.21000,LOSS,-1.00000,2016-04-06 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-06 23:00:00,BEARISH,1224.03200,1223.81100,,,2.21000,LOSS,-1.00000,2016-04-07 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-07 06:00:00,BEARISH,1228.09900,1231.66900,,,35.70000,LOSS,-1.00000,2016-04-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-07 13:00:00,BEARISH,1242.96900,1243.20000,,,2.31000,WIN,25.00000,2016-04-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-12 10:00:00,BULLISH,1257.53100,1255.79800,,,17.33000,LOSS,-1.00000,2016-04-12 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-12 14:00:00,BULLISH,1254.57900,1251.10900,,,34.70000,LOSS,-1.00000,2016-04-13 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-12 17:00:00,BEARISH,1257.74900,1259.24000,,,14.91000,WIN,4.45000,2016-04-13 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-14 00:00:00,BULLISH,1236.29100,1240.34900,,,40.58000,LOSS,-1.00000,2016-04-14 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-14 12:00:00,BULLISH,1235.36000,1238.63900,,,32.79000,LOSS,-1.00000,2016-04-14 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-18 00:00:00,BEARISH,1238.76800,1239.49000,,,7.22000,LOSS,-1.00000,2016-04-18 10:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-20 13:00:00,BEARISH,1252.02900,1254.56800,,,25.39000,LOSS,-1.00000,2016-04-20 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-21 02:00:00,BEARISH,1251.02200,1251.26000,,,2.38000,LOSS,-1.00000,2016-04-21 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-25 01:00:00,BULLISH,1231.43000,1229.99000,,,14.40000,WIN,14.71000,2016-04-28 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-25 08:00:00,BEARISH,1235.75100,1236.03100,,,2.80000,LOSS,-1.00000,2016-04-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-25 14:00:00,BEARISH,1241.48100,1242.23000,,,7.49000,LOSS,-1.00000,2016-04-26 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-26 07:00:00,BULLISH,1234.16200,1232.30800,,,18.54000,LOSS,-1.00000,2016-04-26 10:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-04-27 22:00:00,BULLISH,1244.70800,1244.55900,,,1.49000,LOSS,-1.00000,2016-04-28 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-03 11:00:00,BULLISH,1293.69100,1292.17100,,,15.20000,LOSS,-1.00000,2016-05-03 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-04 15:00:00,BULLISH,1279.64200,1276.92800,,,27.14000,LOSS,-1.00000,2016-05-04 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-06 05:00:00,BULLISH,1278.64100,1275.54800,,,30.93000,WIN,2.51000,2016-05-06 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-09 01:00:00,BEARISH,1287.08900,1287.47900,,,3.90000,WIN,25.00000,2016-05-09 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-09 13:00:00,BULLISH,1266.43000,1262.86000,,,35.70000,LOSS,-1.00000,2016-05-09 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-12 15:00:00,BULLISH,1268.97100,1266.27900,,,26.92000,LOSS,-1.00000,2016-05-12 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-13 08:00:00,BEARISH,1275.68900,1276.26800,,,5.79000,LOSS,-1.00000,2016-05-16 02:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-16 06:00:00,BEARISH,1283.64900,1283.86800,,,2.19000,LOSS,-1.00000,2016-05-16 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-16 12:00:00,BEARISH,1285.53900,1288.65900,,,31.20000,WIN,7.26000,2016-05-18 18:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-16 14:00:00,BULLISH,1277.62000,1273.25900,,,43.61000,LOSS,-1.00000,2016-05-16 17:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-17 08:00:00,BULLISH,1269.58900,1269.06900,,,5.20000,WIN,21.77000,2016-05-17 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-17 19:00:00,BEARISH,1278.64200,1279.94000,,,12.98000,LOSS,-1.00000,2016-05-17 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-18 02:00:00,BEARISH,1276.63900,1280.36000,,,37.21000,WIN,2.03000,2016-05-18 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-18 03:00:00,BULLISH,1275.39000,1274.05900,,,13.31000,LOSS,-1.00000,2016-05-18 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-19 01:00:00,BULLISH,1258.39100,1254.99000,,,34.01000,LOSS,-1.00000,2016-05-19 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-19 14:00:00,BULLISH,1249.59100,1243.78900,,,58.02000,LOSS,-1.00000,2016-05-23 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-25 01:00:00,BEARISH,1228.13800,1230.12000,,,19.82000,WIN,2.46000,2016-05-25 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-05-27 05:00:00,BEARISH,1221.74000,1222.53200,,,7.92000,LOSS,-1.00000,2016-05-27 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-01 19:00:00,BEARISH,1213.50900,1213.68000,,,1.71000,LOSS,-1.00000,2016-06-01 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-02 15:00:00,BULLISH,1210.16900,1209.75100,,,4.18000,LOSS,-1.00000,2016-06-02 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-07 12:00:00,BULLISH,1237.61200,1234.77100,,,28.41000,WIN,3.14000,2016-06-08 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-10 05:00:00,BULLISH,1264.79000,1264.50900,,,2.81000,WIN,24.35000,2016-06-10 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-10 15:00:00,BULLISH,1270.60000,1268.48900,,,21.11000,WIN,3.55000,2016-06-13 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-15 00:00:00,BEARISH,1283.63100,1286.07800,,,24.47000,LOSS,-1.00000,2016-06-15 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-15 02:00:00,BEARISH,1284.22100,1284.94900,,,7.28000,LOSS,-1.00000,2016-06-15 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-15 13:00:00,BEARISH,1284.56800,1284.89200,,,3.24000,LOSS,-1.00000,2016-06-15 15:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-21 05:00:00,BULLISH,1283.94900,1285.03100,,,10.82000,LOSS,-1.00000,2016-06-21 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-22 10:00:00,BULLISH,1265.25000,1262.99100,,,22.59000,LOSS,-1.00000,2016-06-22 22:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-23 01:00:00,BEARISH,1264.82800,1266.90100,,,20.73000,LOSS,-1.00000,2016-06-23 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-28 15:00:00,BEARISH,1315.32900,1316.27100,,,9.42000,LOSS,-1.00000,2016-06-29 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-29 02:00:00,BEARISH,1319.07000,1321.12200,,,20.52000,LOSS,-1.00000,2016-06-29 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-29 07:00:00,BEARISH,1320.82900,1323.51200,,,26.83000,LOSS,-1.00000,2016-06-29 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-06-29 10:00:00,BULLISH,1316.71000,1315.97800,,,7.32000,WIN,9.29000,2016-06-29 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-05 06:00:00,BULLISH,1343.61000,1341.20900,,,24.01000,WIN,4.25000,2016-07-05 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-07 20:00:00,BEARISH,1360.17900,1362.91000,,,27.31000,LOSS,-1.00000,2016-07-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-08 10:00:00,BEARISH,1356.74900,1357.67200,,,9.23000,LOSS,-1.00000,2016-07-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-08 13:00:00,BEARISH,1365.83800,1370.34000,,,45.02000,LOSS,-1.00000,2016-07-11 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-13 07:00:00,BEARISH,1340.45100,1344.08000,,,36.29000,LOSS,-1.00000,2016-07-13 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-13 11:00:00,BULLISH,1339.90000,1336.31800,,,35.82000,LOSS,-1.00000,2016-07-14 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-15 00:00:00,BEARISH,1333.36800,1336.70900,,,33.41000,LOSS,-1.00000,2016-07-15 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-15 05:00:00,BEARISH,1333.41900,1334.45900,,,10.40000,LOSS,-1.00000,2016-07-15 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-15 16:00:00,BEARISH,1331.90800,1332.16800,,,2.60000,LOSS,-1.00000,2016-07-15 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-22 04:00:00,BEARISH,1329.15100,1329.36900,,,2.18000,WIN,25.00000,2016-07-22 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-25 01:00:00,BULLISH,1317.75900,1313.52900,,,42.30000,LOSS,-1.00000,2016-07-25 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-07-25 20:00:00,BULLISH,1315.21100,1313.75000,,,14.61000,WIN,2.80000,2016-07-26 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-01 01:00:00,BEARISH,1351.15900,1351.64900,,,4.90000,LOSS,-1.00000,2016-08-01 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-02 01:00:00,BULLISH,1350.32900,1351.90800,,,15.79000,LOSS,-1.00000,2016-08-02 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-03 06:00:00,BULLISH,1363.47000,1362.58900,,,8.81000,LOSS,-1.00000,2016-08-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-05 09:00:00,BULLISH,1361.65900,1361.03800,,,6.21000,LOSS,-1.00000,2016-08-05 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-11 08:00:00,BEARISH,1346.25900,1347.27000,,,10.11000,LOSS,-1.00000,2016-08-11 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-11 15:00:00,BEARISH,1352.83900,1353.27900,,,4.40000,WIN,25.00000,2016-08-11 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-16 20:00:00,BULLISH,1346.69800,1345.09900,,,15.99000,LOSS,-1.00000,2016-08-17 01:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-19 14:00:00,BEARISH,1344.89900,1347.97800,,,30.79000,WIN,2.33000,2016-08-22 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-19 15:00:00,BULLISH,1343.78000,1341.87100,,,19.09000,LOSS,-1.00000,2016-08-19 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-22 12:00:00,BULLISH,1334.90800,1334.38900,,,5.19000,LOSS,-1.00000,2016-08-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-22 16:00:00,BEARISH,1339.87800,1340.03000,,,1.52000,WIN,25.00000,2016-08-22 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-23 15:00:00,BULLISH,1339.63100,1338.12900,,,15.02000,LOSS,-1.00000,2016-08-23 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-23 20:00:00,BULLISH,1337.42900,1336.27800,,,11.51000,LOSS,-1.00000,2016-08-24 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-26 15:00:00,BULLISH,1325.01900,1319.34800,,,56.71000,LOSS,-1.00000,2016-08-26 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-08-29 22:00:00,BEARISH,1323.61900,1324.25000,,,6.31000,LOSS,-1.00000,2016-08-30 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-05 03:00:00,BEARISH,1324.25900,1324.94800,,,6.89000,LOSS,-1.00000,2016-09-05 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-07 08:00:00,BULLISH,1348.73000,1347.12800,,,16.02000,LOSS,-1.00000,2016-09-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-14 09:00:00,BEARISH,1322.87900,1324.10800,,,12.29000,LOSS,-1.00000,2016-09-14 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-14 14:00:00,BEARISH,1323.78800,1325.95000,,,21.62000,LOSS,-1.00000,2016-09-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-15 15:00:00,BEARISH,1321.02800,1321.51900,,,4.91000,WIN,23.91000,2016-09-16 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-16 07:00:00,BULLISH,1314.04900,1313.21800,,,8.31000,LOSS,-1.00000,2016-09-16 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-16 08:00:00,BEARISH,1315.63800,1316.14900,,,5.11000,WIN,6.48000,2016-09-16 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-20 15:00:00,BEARISH,1315.72800,1316.37900,,,6.51000,LOSS,-1.00000,2016-09-21 02:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-26 08:00:00,BULLISH,1334.79800,1334.02900,,,7.69000,WIN,7.53000,2016-09-26 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-26 19:00:00,BULLISH,1336.07900,1335.78800,,,2.91000,LOSS,-1.00000,2016-09-27 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-27 07:00:00,BEARISH,1336.61900,1337.83000,,,12.11000,WIN,3.25000,2016-09-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-29 00:00:00,BEARISH,1324.04900,1325.77800,,,17.29000,WIN,3.50000,2016-09-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-29 02:00:00,BEARISH,1325.05800,1325.76900,,,7.11000,WIN,9.94000,2016-09-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-09-29 18:00:00,BEARISH,1324.11800,1324.35900,,,2.41000,LOSS,-1.00000,2016-09-30 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-03 01:00:00,BEARISH,1318.83900,1319.61900,,,7.80000,WIN,7.19000,2016-10-03 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-04 05:00:00,BEARISH,1311.72900,1312.13900,,,4.10000,WIN,5.85000,2016-10-04 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-07 10:00:00,BEARISH,1256.24900,1258.73000,,,24.81000,LOSS,-1.00000,2016-10-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-11 11:00:00,BULLISH,1253.87900,1252.63800,,,12.41000,LOSS,-1.00000,2016-10-11 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-11 15:00:00,BEARISH,1258.64800,1259.59900,,,9.51000,WIN,6.32000,2016-10-11 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-12 23:00:00,BEARISH,1254.65800,1255.82900,,,11.71000,LOSS,-1.00000,2016-10-13 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H1,OFL_CONTINUATION,XAUUSD,H1,2016-10-14 14:00:00,BEARISH,1255.59900,1259.38900,,,37.90000,LOSS,-1.00000,2016-10-18 01:00:00,,,MEDIUM,,,,,,,,,,,,,
