run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-07 12:00:00,BEARISH,1.55576,1.55984,,,40.80000,LOSS,-1.00000,2011-10-07 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-07 13:00:00,BEARISH,1.55643,1.55984,,,34.10000,LOSS,-1.00000,2011-10-07 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-07 14:00:00,BEARISH,1.55883,1.56457,,,57.40000,LOSS,-1.00000,2011-10-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-07 15:00:00,BEARISH,1.56186,1.56457,,,27.10000,LOSS,-1.00000,2011-10-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-10 08:00:00,BEARISH,1.56352,1.56597,,,24.50000,LOSS,-1.00000,2011-10-10 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-11 07:00:00,BEARISH,1.56260,1.56633,,,37.30000,LOSS,-1.00000,2011-10-12 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-11 08:00:00,BEARISH,1.56615,1.56633,,,1.80000,WIN,25.00000,2011-10-11 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-17 11:00:00,BULLISH,1.57553,1.57305,,,24.80000,LOSS,-1.00000,2011-10-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-17 18:00:00,BULLISH,1.57568,1.57422,,,14.60000,LOSS,-1.00000,2011-10-17 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-17 20:00:00,BULLISH,1.57370,1.57316,,,5.40000,LOSS,-1.00000,2011-10-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-18 21:00:00,BULLISH,1.57040,1.56946,,,9.40000,WIN,7.38000,2011-10-19 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-20 00:00:00,BEARISH,1.57764,1.57831,,,6.70000,LOSS,-1.00000,2011-10-20 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-24 08:00:00,BEARISH,1.59407,1.59995,,,58.80000,LOSS,-1.00000,2011-10-24 17:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-24 13:00:00,BULLISH,1.59321,1.58999,,,32.20000,WIN,2.09000,2011-10-24 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-25 06:00:00,BULLISH,1.59653,1.59636,,,1.70000,WIN,24.65000,2011-10-25 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-25 19:00:00,BULLISH,1.59944,1.59881,,,6.30000,LOSS,-1.00000,2011-10-25 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-27 09:00:00,BULLISH,1.59873,1.59780,,,9.30000,WIN,5.10000,2011-10-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-28 02:00:00,BULLISH,1.60849,1.60730,,,11.90000,LOSS,-1.00000,2011-10-28 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-28 17:00:00,BULLISH,1.61133,1.61041,,,9.20000,LOSS,-1.00000,2011-10-31 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-10-31 07:00:00,BULLISH,1.60182,1.59649,,,53.30000,WIN,2.50000,2011-10-31 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-01 04:00:00,BULLISH,1.60649,1.60520,,,12.90000,LOSS,-1.00000,2011-11-01 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-01 13:00:00,BULLISH,1.59534,1.58902,,,63.20000,LOSS,-1.00000,2011-11-02 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-02 17:00:00,BULLISH,1.59458,1.59272,,,18.60000,LOSS,-1.00000,2011-11-02 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-03 15:00:00,BULLISH,1.59595,1.59481,,,11.40000,WIN,7.68000,2011-11-03 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-07 10:00:00,BULLISH,1.60075,1.59817,,,25.80000,WIN,2.15000,2011-11-07 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-10 08:00:00,BEARISH,1.59243,1.59395,,,15.20000,LOSS,-1.00000,2011-11-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-10 18:00:00,BEARISH,1.59499,1.59544,,,4.50000,LOSS,-1.00000,2011-11-11 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-10 21:00:00,BEARISH,1.59369,1.59420,,,5.10000,LOSS,-1.00000,2011-11-11 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-11 03:00:00,BEARISH,1.59289,1.59464,,,17.50000,LOSS,-1.00000,2011-11-11 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-11 16:00:00,BEARISH,1.60765,1.60926,,,16.10000,WIN,11.25000,2011-11-14 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-14 09:00:00,BULLISH,1.59424,1.59230,,,19.40000,LOSS,-1.00000,2011-11-14 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-15 07:00:00,BULLISH,1.59227,1.58745,,,48.20000,LOSS,-1.00000,2011-11-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-15 16:00:00,BULLISH,1.58131,1.57992,,,13.90000,LOSS,-1.00000,2011-11-15 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-16 02:00:00,BULLISH,1.57860,1.57570,,,29.00000,LOSS,-1.00000,2011-11-16 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-21 17:00:00,BEARISH,1.56679,1.56725,,,4.60000,LOSS,-1.00000,2011-11-22 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-21 22:00:00,BULLISH,1.56407,1.56322,,,8.50000,LOSS,-1.00000,2011-11-22 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-22 15:00:00,BEARISH,1.56533,1.56657,,,12.40000,LOSS,-1.00000,2011-11-22 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-22 16:00:00,BEARISH,1.56408,1.56657,,,24.90000,LOSS,-1.00000,2011-11-22 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-11-28 18:00:00,BULLISH,1.55083,1.54905,,,17.80000,LOSS,-1.00000,2011-11-28 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-01 16:00:00,BULLISH,1.56766,1.56650,,,11.60000,LOSS,-1.00000,2011-12-02 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-05 17:00:00,BEARISH,1.56803,1.57167,,,36.40000,WIN,2.57000,2011-12-06 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-07 14:00:00,BEARISH,1.56815,1.57231,,,41.60000,LOSS,-1.00000,2011-12-08 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-08 01:00:00,BEARISH,1.57058,1.57113,,,5.50000,LOSS,-1.00000,2011-12-08 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-09 11:00:00,BEARISH,1.57200,1.57345,,,14.50000,WIN,9.34000,2011-12-12 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-12 16:00:00,BULLISH,1.55929,1.55825,,,10.40000,LOSS,-1.00000,2011-12-12 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-13 05:00:00,BULLISH,1.56048,1.55976,,,7.20000,LOSS,-1.00000,2011-12-13 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-14 18:00:00,BEARISH,1.54810,1.54923,,,11.30000,LOSS,-1.00000,2011-12-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-19 01:00:00,BULLISH,1.55029,1.54917,,,11.20000,LOSS,-1.00000,2011-12-19 03:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-19 13:00:00,BEARISH,1.55177,1.55443,,,26.60000,LOSS,-1.00000,2011-12-19 15:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-23 06:00:00,BULLISH,1.56842,1.56797,,,4.50000,LOSS,-1.00000,2011-12-23 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-28 05:00:00,BEARISH,1.56609,1.56673,,,6.40000,LOSS,-1.00000,2011-12-28 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-29 07:00:00,BEARISH,1.54612,1.54758,,,14.60000,WIN,2.31000,2011-12-29 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2011-12-29 20:00:00,BEARISH,1.54040,1.54199,,,15.90000,LOSS,-1.00000,2011-12-30 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-01-16 04:00:00,BEARISH,1.53074,1.53136,,,6.20000,LOSS,-1.00000,2012-01-16 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-01-17 04:00:00,BEARISH,1.53660,1.53705,,,4.50000,LOSS,-1.00000,2012-01-17 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-01-17 14:00:00,BULLISH,1.53459,1.53350,,,10.90000,LOSS,-1.00000,2012-01-17 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-01-18 08:00:00,BULLISH,1.53463,1.53270,,,19.30000,WIN,2.98000,2012-01-18 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-01-27 00:00:00,BULLISH,1.56722,1.56612,,,11.00000,LOSS,-1.00000,2012-01-27 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-01 07:00:00,BULLISH,1.57261,1.57061,,,20.00000,WIN,2.01000,2012-02-01 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-02 06:00:00,BEARISH,1.58484,1.58533,,,4.90000,WIN,6.14000,2012-02-02 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-03 17:00:00,BEARISH,1.58168,1.58103,,,6.50000,LOSS,-1.00000,2012-02-03 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-09 13:00:00,BEARISH,1.58812,1.58849,,,3.70000,WIN,24.24000,2012-02-10 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-13 07:00:00,BULLISH,1.57824,1.57775,,,4.90000,LOSS,-1.00000,2012-02-13 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-13 08:00:00,BEARISH,1.58218,1.58268,,,5.00000,WIN,18.40000,2012-02-13 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-13 14:00:00,BEARISH,1.57935,1.58088,,,15.30000,WIN,4.16000,2012-02-13 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-13 23:00:00,BULLISH,1.57417,1.57157,,,26.00000,LOSS,-1.00000,2012-02-14 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-14 10:00:00,BEARISH,1.57654,1.57698,,,4.40000,WIN,18.25000,2012-02-14 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-15 12:00:00,BEARISH,1.57140,1.57224,,,8.40000,LOSS,-1.00000,2012-02-16 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-16 16:00:00,BEARISH,1.57720,1.57986,,,26.60000,LOSS,-1.00000,2012-02-16 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-17 21:00:00,BULLISH,1.58190,1.58171,,,1.90000,WIN,22.53000,2012-02-20 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-20 11:00:00,BEARISH,1.58678,1.58798,,,12.00000,WIN,2.14000,2012-02-20 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-21 04:00:00,BEARISH,1.58433,1.58602,,,16.90000,LOSS,-1.00000,2012-02-21 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-23 15:00:00,BULLISH,1.57005,1.56815,,,19.00000,WIN,5.95000,2012-02-24 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-02-27 00:00:00,BULLISH,1.58683,1.58615,,,6.80000,LOSS,-1.00000,2012-02-27 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-07 02:00:00,BEARISH,1.57340,1.57390,,,5.00000,LOSS,-1.00000,2012-03-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-09 10:00:00,BULLISH,1.57726,1.57501,,,22.50000,LOSS,-1.00000,2012-03-09 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-09 12:00:00,BEARISH,1.57938,1.58048,,,11.00000,WIN,6.39000,2012-03-09 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-13 09:00:00,BEARISH,1.56651,1.56738,,,8.70000,LOSS,-1.00000,2012-03-13 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-13 22:00:00,BEARISH,1.57021,1.57123,,,10.20000,LOSS,-1.00000,2012-03-14 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-14 05:00:00,BULLISH,1.56827,1.56745,,,8.20000,LOSS,-1.00000,2012-03-14 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-14 06:00:00,BULLISH,1.56603,1.56488,,,11.50000,LOSS,-1.00000,2012-03-15 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-14 14:00:00,BULLISH,1.56813,1.56700,,,11.30000,LOSS,-1.00000,2012-03-14 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-14 15:00:00,BULLISH,1.56693,1.56577,,,11.60000,LOSS,-1.00000,2012-03-14 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-15 07:00:00,BEARISH,1.56654,1.56770,,,11.60000,WIN,2.54000,2012-03-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-20 16:00:00,BEARISH,1.58599,1.58688,,,8.90000,LOSS,-1.00000,2012-03-20 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-20 18:00:00,BEARISH,1.58650,1.58728,,,7.80000,LOSS,-1.00000,2012-03-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-21 02:00:00,BEARISH,1.58809,1.58941,,,13.20000,LOSS,-1.00000,2012-03-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-21 09:00:00,BULLISH,1.58648,1.58424,,,22.40000,LOSS,-1.00000,2012-03-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-23 15:00:00,BEARISH,1.58705,1.58874,,,16.90000,WIN,3.84000,2012-03-26 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-27 14:00:00,BULLISH,1.59657,1.59555,,,10.20000,LOSS,-1.00000,2012-03-27 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-28 21:00:00,BULLISH,1.58847,1.58831,,,1.60000,WIN,25.00000,2012-03-29 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-03-29 10:00:00,BULLISH,1.59008,1.58920,,,8.80000,LOSS,-1.00000,2012-03-29 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-05 01:00:00,BULLISH,1.58939,1.58928,,,1.10000,LOSS,-1.00000,2012-04-05 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-05 06:00:00,BEARISH,1.59028,1.59080,,,5.20000,WIN,13.52000,2012-04-05 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-06 09:00:00,BULLISH,1.58550,1.58461,,,8.90000,LOSS,-1.00000,2012-04-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-06 11:00:00,BULLISH,1.58480,1.58461,,,1.90000,LOSS,-1.00000,2012-04-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-10 14:00:00,BULLISH,1.58336,1.58175,,,16.10000,WIN,5.98000,2012-04-11 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-12 07:00:00,BULLISH,1.59216,1.59137,,,7.90000,WIN,2.04000,2012-04-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-12 23:00:00,BULLISH,1.59537,1.59498,,,3.90000,LOSS,-1.00000,2012-04-13 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-17 18:00:00,BEARISH,1.59445,1.59502,,,5.70000,LOSS,-1.00000,2012-04-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-17 22:00:00,BEARISH,1.59320,1.59424,,,10.40000,LOSS,-1.00000,2012-04-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-18 03:00:00,BEARISH,1.59280,1.59316,,,3.60000,LOSS,-1.00000,2012-04-18 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-19 11:00:00,BULLISH,1.60289,1.60085,,,20.40000,WIN,2.36000,2012-04-20 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-20 00:00:00,BEARISH,1.60477,1.60609,,,13.20000,LOSS,-1.00000,2012-04-20 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-23 13:00:00,BEARISH,1.61119,1.61147,,,2.80000,LOSS,-1.00000,2012-04-23 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-23 14:00:00,BULLISH,1.60874,1.60760,,,11.40000,WIN,5.46000,2012-04-24 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-04-24 03:00:00,BULLISH,1.61196,1.61175,,,2.10000,WIN,6.48000,2012-04-24 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-02 22:00:00,BULLISH,1.61967,1.61887,,,8.00000,LOSS,-1.00000,2012-05-03 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-04 01:00:00,BEARISH,1.61909,1.61940,,,3.10000,WIN,6.39000,2012-05-04 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-04 06:00:00,BEARISH,1.61859,1.61926,,,6.70000,WIN,2.21000,2012-05-04 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-07 15:00:00,BEARISH,1.61850,1.61964,,,11.40000,LOSS,-1.00000,2012-05-07 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-07 16:00:00,BEARISH,1.61912,1.61964,,,5.20000,LOSS,-1.00000,2012-05-07 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-08 12:00:00,BULLISH,1.61393,1.61250,,,14.30000,LOSS,-1.00000,2012-05-08 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-09 15:00:00,BEARISH,1.61336,1.61356,,,2.00000,LOSS,-1.00000,2012-05-09 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-09 17:00:00,BEARISH,1.61424,1.61524,,,10.00000,LOSS,-1.00000,2012-05-10 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-10 20:00:00,BEARISH,1.61540,1.61582,,,4.20000,WIN,14.98000,2012-05-11 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2012-05-11 04:00:00,BULLISH,1.61185,1.61212,,,2.70000,LOSS,-1.00000,2012-05-11 05:00:00,,,MEDIUM,,,,,,,,,,,,,
