run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2010-04-23 16:00:00,BEARISH,1.33817,1.33995,,,17.80000,LOSS,-1.00000,2010-04-26 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-08-24 12:00:00,BULLISH,1.24859,1.24843,,,1.60000,WIN,25.00000,2012-08-24 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-08-28 12:00:00,BEARISH,1.25525,1.25759,,,23.40000,LOSS,-1.00000,2012-08-31 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-09-05 12:00:00,BEARISH,1.26067,1.26240,,,17.30000,LOSS,-1.00000,2012-09-06 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-09-18 16:00:00,BULLISH,1.30534,1.30290,,,24.40000,LOSS,-1.00000,2012-09-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-09-19 12:00:00,BULLISH,1.29957,1.29930,,,2.70000,WIN,25.00000,2012-09-19 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-09-24 08:00:00,BULLISH,1.29036,1.29274,,,23.80000,LOSS,-1.00000,2012-09-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-09-27 16:00:00,BEARISH,1.28960,1.29282,,,32.20000,LOSS,-1.00000,2012-09-28 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-10-25 04:00:00,BEARISH,1.29734,1.29816,,,8.20000,LOSS,-1.00000,2012-10-25 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-10-25 08:00:00,BEARISH,1.30206,1.30230,,,2.40000,WIN,25.00000,2012-10-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-11-21 04:00:00,BULLISH,1.27458,1.27360,,,9.80000,WIN,8.42000,2012-11-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-11-21 12:00:00,BEARISH,1.28055,1.28312,,,25.70000,LOSS,-1.00000,2012-11-21 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-11-29 12:00:00,BEARISH,1.29805,1.30122,,,31.70000,LOSS,-1.00000,2012-11-30 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-12-06 08:00:00,BEARISH,1.30640,1.30863,,,22.30000,WIN,4.30000,2012-12-06 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-12-20 16:00:00,BULLISH,1.32285,1.32146,,,13.90000,LOSS,-1.00000,2012-12-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-12-24 16:00:00,BULLISH,1.31842,1.31745,,,9.70000,LOSS,-1.00000,2012-12-25 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2012-12-27 20:00:00,BEARISH,1.32485,1.32526,,,4.10000,LOSS,-1.00000,2012-12-28 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-07 12:00:00,BULLISH,1.30638,1.30165,,,47.30000,WIN,4.97000,2013-01-11 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-15 00:00:00,BEARISH,1.33700,1.33933,,,23.30000,LOSS,-1.00000,2013-01-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-15 08:00:00,BEARISH,1.33716,1.33876,,,16.00000,LOSS,-1.00000,2013-01-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-18 16:00:00,BULLISH,1.33064,1.32803,,,26.10000,LOSS,-1.00000,2013-01-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-23 08:00:00,BEARISH,1.33330,1.33292,,,3.80000,LOSS,-1.00000,2013-01-23 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-24 16:00:00,BEARISH,1.33727,1.33925,,,19.80000,LOSS,-1.00000,2013-01-25 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-01-29 08:00:00,BULLISH,1.34186,1.34140,,,4.60000,WIN,12.59000,2013-01-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-05 08:00:00,BEARISH,1.30600,1.30750,,,15.00000,WIN,6.24000,2013-03-06 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-08 08:00:00,BEARISH,1.31005,1.31343,,,33.80000,WIN,4.02000,2013-03-08 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-12 08:00:00,BULLISH,1.30158,1.29913,,,24.50000,LOSS,-1.00000,2013-03-13 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-15 04:00:00,BEARISH,1.30347,1.30299,,,4.80000,LOSS,-1.00000,2013-03-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-15 08:00:00,BEARISH,1.30236,1.30299,,,6.30000,LOSS,-1.00000,2013-03-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-21 12:00:00,BEARISH,1.29330,1.29414,,,8.40000,LOSS,-1.00000,2013-03-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-25 00:00:00,BEARISH,1.30235,1.30074,,,16.10000,LOSS,-1.00000,2013-03-25 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-25 04:00:00,BEARISH,1.30448,1.30479,,,3.10000,WIN,25.00000,2013-03-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-03-28 12:00:00,BEARISH,1.28177,1.28437,,,26.00000,LOSS,-1.00000,2013-04-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-04-03 00:00:00,BULLISH,1.28067,1.28096,,,2.90000,LOSS,-1.00000,2013-04-03 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-04-12 20:00:00,BEARISH,1.31055,1.31255,,,20.00000,WIN,3.35000,2013-04-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-04-15 08:00:00,BULLISH,1.30760,1.30525,,,23.50000,LOSS,-1.00000,2013-04-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-04-19 12:00:00,BEARISH,1.31200,1.31271,,,7.10000,WIN,16.75000,2013-04-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-04-22 00:00:00,BEARISH,1.30631,1.30836,,,20.50000,WIN,3.02000,2013-04-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-04-30 12:00:00,BEARISH,1.31525,1.31858,,,33.30000,LOSS,-1.00000,2013-05-01 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-05-16 12:00:00,BEARISH,1.29207,1.29297,,,9.00000,WIN,8.63000,2013-05-17 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-05-21 08:00:00,BULLISH,1.28454,1.28410,,,4.40000,WIN,13.20000,2013-05-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-05-23 12:00:00,BEARISH,1.29500,1.29539,,,3.90000,LOSS,-1.00000,2013-05-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-05-27 12:00:00,BEARISH,1.29295,1.29485,,,19.00000,LOSS,-1.00000,2013-05-29 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-05-28 08:00:00,BEARISH,1.29390,1.29468,,,7.80000,LOSS,-1.00000,2013-05-29 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-06-17 00:00:00,BEARISH,1.33478,1.33545,,,6.70000,LOSS,-1.00000,2013-06-17 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-08-01 12:00:00,BULLISH,1.31987,1.31932,,,5.50000,LOSS,-1.00000,2013-08-02 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-08-05 04:00:00,BEARISH,1.32715,1.32999,,,28.40000,LOSS,-1.00000,2013-08-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-08-05 08:00:00,BEARISH,1.32900,1.32999,,,9.90000,LOSS,-1.00000,2013-08-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-08-15 16:00:00,BEARISH,1.33391,1.33627,,,23.60000,LOSS,-1.00000,2013-08-16 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-08-21 16:00:00,BULLISH,1.33562,1.33345,,,21.70000,LOSS,-1.00000,2013-08-22 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-08-23 08:00:00,BULLISH,1.33640,1.33348,,,29.20000,LOSS,-1.00000,2013-08-23 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-09-13 12:00:00,BULLISH,1.32767,1.32538,,,22.90000,WIN,2.08000,2013-09-16 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-09-20 08:00:00,BEARISH,1.35415,1.35487,,,7.20000,LOSS,-1.00000,2013-09-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-09-26 16:00:00,BULLISH,1.34870,1.34720,,,15.00000,WIN,3.33000,2013-09-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-09-30 00:00:00,BULLISH,1.35019,1.35130,,,11.10000,LOSS,-1.00000,2013-09-30 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-09-30 04:00:00,BULLISH,1.34892,1.34778,,,11.40000,WIN,6.60000,2013-10-01 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-10-10 20:00:00,BULLISH,1.35296,1.35171,,,12.50000,LOSS,-1.00000,2013-10-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-10-16 00:00:00,BULLISH,1.35070,1.35059,,,1.10000,WIN,25.00000,2013-10-16 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-10-22 00:00:00,BULLISH,1.36709,1.36623,,,8.60000,WIN,2.03000,2013-10-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-10-23 16:00:00,BEARISH,1.37755,1.37928,,,17.30000,LOSS,-1.00000,2013-10-24 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-11-04 16:00:00,BEARISH,1.35078,1.35243,,,16.50000,LOSS,-1.00000,2013-11-06 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-11-15 08:00:00,BULLISH,1.34535,1.34322,,,21.30000,WIN,2.05000,2013-11-15 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-11-22 08:00:00,BEARISH,1.35163,1.34864,,,29.90000,LOSS,-1.00000,2013-11-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-12-02 04:00:00,BEARISH,1.35981,1.36157,,,17.60000,LOSS,-1.00000,2013-12-05 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-12-17 08:00:00,BEARISH,1.37641,1.37821,,,18.00000,LOSS,-1.00000,2013-12-18 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-12-27 16:00:00,BULLISH,1.37451,1.37315,,,13.60000,LOSS,-1.00000,2013-12-30 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-12-31 08:00:00,BULLISH,1.37753,1.37595,,,15.80000,LOSS,-1.00000,2013-12-31 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2013-12-31 12:00:00,BEARISH,1.37924,1.37944,,,2.00000,WIN,25.00000,2013-12-31 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-01-01 20:00:00,BULLISH,1.37599,1.37390,,,20.90000,LOSS,-1.00000,2014-01-02 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-01-07 04:00:00,BULLISH,1.36220,1.36102,,,11.80000,LOSS,-1.00000,2014-01-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-01-15 12:00:00,BULLISH,1.35954,1.35814,,,14.00000,LOSS,-1.00000,2014-01-17 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-02-07 04:00:00,BEARISH,1.35858,1.35945,,,8.70000,LOSS,-1.00000,2014-02-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-02-07 12:00:00,BEARISH,1.36174,1.36424,,,25.00000,LOSS,-1.00000,2014-02-10 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-02-21 08:00:00,BULLISH,1.37173,1.37020,,,15.30000,LOSS,-1.00000,2014-02-26 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-03-05 12:00:00,BEARISH,1.37441,1.37488,,,4.70000,LOSS,-1.00000,2014-03-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-03-06 08:00:00,BULLISH,1.37387,1.37212,,,17.50000,WIN,4.92000,2014-03-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-03-31 12:00:00,BEARISH,1.37817,1.38067,,,25.00000,LOSS,-1.00000,2014-04-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-01 12:00:00,BEARISH,1.38047,1.38155,,,10.80000,LOSS,-1.00000,2014-04-02 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-08 16:00:00,BEARISH,1.37983,1.38115,,,13.20000,LOSS,-1.00000,2014-04-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-10 00:00:00,BEARISH,1.38663,1.38706,,,4.30000,LOSS,-1.00000,2014-04-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-16 12:00:00,BULLISH,1.38202,1.38037,,,16.50000,LOSS,-1.00000,2014-04-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-22 12:00:00,BULLISH,1.37972,1.37890,,,8.20000,WIN,4.05000,2014-04-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-23 08:00:00,BEARISH,1.38382,1.38546,,,16.40000,LOSS,-1.00000,2014-04-28 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-23 12:00:00,BULLISH,1.38187,1.38116,,,7.10000,LOSS,-1.00000,2014-04-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-29 04:00:00,BEARISH,1.38604,1.38791,,,18.70000,WIN,2.44000,2014-04-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-04-30 12:00:00,BEARISH,1.38591,1.38765,,,17.40000,LOSS,-1.00000,2014-05-01 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-05-02 16:00:00,BEARISH,1.38638,1.38813,,,17.50000,LOSS,-1.00000,2014-05-05 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-05-14 08:00:00,BULLISH,1.37084,1.37027,,,5.70000,LOSS,-1.00000,2014-05-15 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-05-16 04:00:00,BEARISH,1.37159,1.37268,,,10.90000,LOSS,-1.00000,2014-05-19 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-05-27 00:00:00,BEARISH,1.36652,1.36685,,,3.30000,WIN,15.06000,2014-05-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-04 16:00:00,BULLISH,1.36085,1.35965,,,12.00000,LOSS,-1.00000,2014-06-05 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-05 16:00:00,BEARISH,1.36183,1.36698,,,51.50000,LOSS,-1.00000,2014-06-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-06 12:00:00,BEARISH,1.36574,1.36765,,,19.10000,LOSS,-1.00000,2014-06-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-09 08:00:00,BEARISH,1.36204,1.36687,,,48.30000,LOSS,-1.00000,2014-06-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-16 04:00:00,BULLISH,1.35327,1.35130,,,19.70000,WIN,2.35000,2014-06-16 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-17 08:00:00,BEARISH,1.35700,1.35789,,,8.90000,LOSS,-1.00000,2014-06-18 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-23 00:00:00,BULLISH,1.35958,1.35868,,,9.00000,LOSS,-1.00000,2014-06-23 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-23 12:00:00,BULLISH,1.35966,1.35741,,,22.50000,WIN,2.08000,2014-06-25 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-06-27 04:00:00,BEARISH,1.36270,1.36345,,,7.50000,LOSS,-1.00000,2014-06-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-07-02 12:00:00,BULLISH,1.36472,1.36400,,,7.20000,LOSS,-1.00000,2014-07-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-07-08 04:00:00,BULLISH,1.36018,1.35882,,,13.60000,LOSS,-1.00000,2014-07-15 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-07-21 04:00:00,BEARISH,1.35305,1.35490,,,18.50000,WIN,2.14000,2014-07-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-08-01 12:00:00,BEARISH,1.34295,1.34447,,,15.20000,WIN,4.12000,2014-08-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-08-07 12:00:00,BULLISH,1.33588,1.33371,,,21.70000,WIN,3.04000,2014-08-08 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-08-08 12:00:00,BEARISH,1.34149,1.34324,,,17.50000,WIN,4.68000,2014-08-19 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-08-18 12:00:00,BULLISH,1.33694,1.33529,,,16.50000,LOSS,-1.00000,2014-08-19 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-09-09 16:00:00,BEARISH,1.29494,1.29574,,,8.00000,LOSS,-1.00000,2014-09-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-09-10 16:00:00,BULLISH,1.28952,1.28838,,,11.40000,WIN,5.94000,2014-09-12 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-09-16 04:00:00,BULLISH,1.29394,1.29223,,,17.10000,WIN,2.33000,2014-09-16 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-09-23 08:00:00,BEARISH,1.28851,1.29012,,,16.10000,WIN,4.28000,2014-09-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-06 16:00:00,BEARISH,1.26413,1.26749,,,33.60000,LOSS,-1.00000,2014-10-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-06 20:00:00,BEARISH,1.26524,1.26749,,,22.50000,LOSS,-1.00000,2014-10-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-09 16:00:00,BULLISH,1.26915,1.26640,,,27.50000,LOSS,-1.00000,2014-10-10 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-22 16:00:00,BULLISH,1.26615,1.26372,,,24.30000,LOSS,-1.00000,2014-10-23 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-28 12:00:00,BEARISH,1.27455,1.27648,,,19.30000,LOSS,-1.00000,2014-10-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-30 12:00:00,BULLISH,1.25672,1.25474,,,19.80000,LOSS,-1.00000,2014-10-31 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-10-31 04:00:00,BULLISH,1.25983,1.25409,,,57.40000,LOSS,-1.00000,2014-10-31 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-11-06 08:00:00,BEARISH,1.25155,1.25333,,,17.80000,WIN,3.28000,2014-11-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-11-11 08:00:00,BULLISH,1.24077,1.23943,,,13.40000,WIN,7.57000,2014-11-14 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-11-11 16:00:00,BEARISH,1.24669,1.24991,,,32.20000,LOSS,-1.00000,2014-11-14 16:00:00,,,LOW,,,,,,,,,,,,,
