run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2013-12-26 03:00:00,BEARISH,1.36800,1.36852,,,5.20000,LOSS,-1.00000,2013-12-26 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2013-12-30 17:00:00,BEARISH,1.38076,1.38189,,,11.30000,WIN,7.04000,2014-01-02 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-09 12:00:00,BEARISH,1.35991,1.36217,,,22.60000,LOSS,-1.00000,2014-01-09 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-09 17:00:00,BULLISH,1.35904,1.35809,,,9.50000,LOSS,-1.00000,2014-01-10 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-10 19:00:00,BEARISH,1.36693,1.36745,,,5.20000,LOSS,-1.00000,2014-01-13 01:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-13 09:00:00,BULLISH,1.36639,1.36560,,,7.90000,LOSS,-1.00000,2014-01-13 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-16 09:00:00,BEARISH,1.36164,1.36277,,,11.30000,LOSS,-1.00000,2014-01-16 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-16 15:00:00,BULLISH,1.36125,1.35970,,,15.50000,LOSS,-1.00000,2014-01-16 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-16 20:00:00,BEARISH,1.36130,1.36233,,,10.30000,WIN,2.91000,2014-01-17 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-20 08:00:00,BEARISH,1.35555,1.35375,,,18.00000,LOSS,-1.00000,2014-01-20 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-21 16:00:00,BEARISH,1.35513,1.35687,,,17.40000,LOSS,-1.00000,2014-01-22 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-22 16:00:00,BULLISH,1.35605,1.35533,,,7.20000,LOSS,-1.00000,2014-01-22 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-22 17:00:00,BULLISH,1.35471,1.35391,,,8.00000,LOSS,-1.00000,2014-01-22 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-27 16:00:00,BEARISH,1.36748,1.36803,,,5.50000,LOSS,-1.00000,2014-01-28 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-28 14:00:00,BEARISH,1.36762,1.36858,,,9.60000,WIN,4.92000,2014-01-29 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-01-29 14:00:00,BEARISH,1.36582,1.36764,,,18.20000,WIN,3.03000,2014-01-30 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-03 15:00:00,BULLISH,1.35015,1.34852,,,16.30000,LOSS,-1.00000,2014-02-06 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-04 14:00:00,BULLISH,1.35103,1.35086,,,1.70000,LOSS,-1.00000,2014-02-04 15:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-04 17:00:00,BEARISH,1.35145,1.35217,,,7.20000,LOSS,-1.00000,2014-02-05 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-10 05:00:00,BULLISH,1.36234,1.36202,,,3.20000,WIN,5.94000,2014-02-10 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-10 11:00:00,BULLISH,1.36279,1.36227,,,5.20000,WIN,4.33000,2014-02-10 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-11 08:00:00,BEARISH,1.36660,1.36829,,,16.90000,WIN,2.04000,2014-02-11 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-12 08:00:00,BULLISH,1.36297,1.36268,,,2.90000,LOSS,-1.00000,2014-02-12 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-17 07:00:00,BULLISH,1.37005,1.36935,,,7.00000,LOSS,-1.00000,2014-02-17 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-19 16:00:00,BEARISH,1.37543,1.37652,,,10.90000,WIN,5.71000,2014-02-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-19 17:00:00,BEARISH,1.37631,1.37652,,,2.10000,WIN,25.00000,2014-02-20 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-25 21:00:00,BULLISH,1.37453,1.37365,,,8.80000,LOSS,-1.00000,2014-02-26 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-02-27 00:00:00,BULLISH,1.36838,1.36759,,,7.90000,LOSS,-1.00000,2014-02-27 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-03 14:00:00,BEARISH,1.37752,1.37805,,,5.30000,LOSS,-1.00000,2014-03-04 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-04 08:00:00,BEARISH,1.37621,1.37735,,,11.40000,LOSS,-1.00000,2014-03-04 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-10 13:00:00,BEARISH,1.38829,1.38873,,,4.40000,WIN,7.00000,2014-03-11 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-11 23:00:00,BULLISH,1.38575,1.38517,,,5.80000,LOSS,-1.00000,2014-03-12 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-13 18:00:00,BULLISH,1.38564,1.38456,,,10.80000,LOSS,-1.00000,2014-03-19 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-14 01:00:00,BULLISH,1.38626,1.38574,,,5.20000,LOSS,-1.00000,2014-03-14 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-14 09:00:00,BULLISH,1.38785,1.38476,,,30.90000,LOSS,-1.00000,2014-03-19 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-14 12:00:00,BULLISH,1.38784,1.38730,,,5.40000,LOSS,-1.00000,2014-03-19 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-14 14:00:00,BEARISH,1.39255,1.39372,,,11.70000,LOSS,-1.00000,2014-03-17 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-17 07:00:00,BULLISH,1.38835,1.38791,,,4.40000,WIN,12.20000,2014-03-17 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-17 14:00:00,BEARISH,1.39385,1.39475,,,9.00000,WIN,6.60000,2014-03-19 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-18 10:00:00,BULLISH,1.39005,1.38900,,,10.50000,WIN,3.52000,2014-03-18 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-18 17:00:00,BEARISH,1.39273,1.39316,,,4.30000,LOSS,-1.00000,2014-03-18 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-19 11:00:00,BEARISH,1.39198,1.39296,,,9.80000,WIN,4.07000,2014-03-19 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-21 11:00:00,BEARISH,1.37924,1.38044,,,12.00000,LOSS,-1.00000,2014-03-21 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-25 09:00:00,BEARISH,1.38328,1.38469,,,14.10000,WIN,5.13000,2014-03-25 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-27 05:00:00,BEARISH,1.37892,1.37945,,,5.30000,WIN,2.15000,2014-03-27 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-28 06:00:00,BULLISH,1.37459,1.37395,,,6.40000,LOSS,-1.00000,2014-03-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-28 14:00:00,BEARISH,1.37584,1.37730,,,14.60000,LOSS,-1.00000,2014-03-31 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-03-31 16:00:00,BULLISH,1.37702,1.37627,,,7.50000,WIN,4.87000,2014-04-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-04-11 18:00:00,BEARISH,1.38898,1.39005,,,10.70000,WIN,5.03000,2014-04-14 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-04-17 16:00:00,BULLISH,1.38177,1.38111,,,6.60000,LOSS,-1.00000,2014-04-17 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-04-21 11:00:00,BULLISH,1.38116,1.38096,,,2.00000,LOSS,-1.00000,2014-04-21 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-04-23 08:00:00,BEARISH,1.38407,1.38546,,,13.90000,WIN,2.91000,2014-04-24 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-04-24 13:00:00,BULLISH,1.38062,1.37914,,,14.80000,WIN,2.48000,2014-04-25 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-07 07:00:00,BEARISH,1.39248,1.39325,,,7.70000,LOSS,-1.00000,2014-05-07 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-15 15:00:00,BEARISH,1.37074,1.37322,,,24.80000,LOSS,-1.00000,2014-05-19 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-16 13:00:00,BEARISH,1.37147,1.37185,,,3.80000,LOSS,-1.00000,2014-05-19 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-19 14:00:00,BULLISH,1.37055,1.37028,,,2.70000,LOSS,-1.00000,2014-05-20 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-23 19:00:00,BEARISH,1.36294,1.36342,,,4.80000,WIN,2.87000,2014-05-26 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-26 18:00:00,BEARISH,1.36481,1.36501,,,2.00000,LOSS,-1.00000,2014-05-26 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-27 14:00:00,BULLISH,1.36199,1.36125,,,7.40000,LOSS,-1.00000,2014-05-28 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-29 13:00:00,BULLISH,1.36009,1.35950,,,5.90000,WIN,4.17000,2014-05-30 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-05-30 07:00:00,BEARISH,1.36115,1.36165,,,5.00000,LOSS,-1.00000,2014-05-30 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-03 20:00:00,BEARISH,1.36276,1.36302,,,2.60000,LOSS,-1.00000,2014-06-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-04 04:00:00,BULLISH,1.36117,1.36086,,,3.10000,LOSS,-1.00000,2014-06-04 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-05 14:00:00,BEARISH,1.36055,1.36535,,,48.00000,LOSS,-1.00000,2014-06-05 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-05 15:00:00,BEARISH,1.36068,1.36535,,,46.70000,LOSS,-1.00000,2014-06-05 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-06 06:00:00,BEARISH,1.36599,1.36610,,,1.10000,WIN,25.00000,2014-06-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-10 01:00:00,BULLISH,1.35885,1.35872,,,1.30000,LOSS,-1.00000,2014-06-10 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-11 08:00:00,BULLISH,1.35343,1.35220,,,12.30000,LOSS,-1.00000,2014-06-12 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-12 03:00:00,BEARISH,1.35439,1.35463,,,2.40000,LOSS,-1.00000,2014-06-12 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-23 01:00:00,BULLISH,1.35959,1.35868,,,9.10000,LOSS,-1.00000,2014-06-23 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-23 14:00:00,BULLISH,1.35867,1.35810,,,5.70000,WIN,4.70000,2014-06-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-24 02:00:00,BULLISH,1.35963,1.35925,,,3.80000,WIN,2.26000,2014-06-24 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-24 17:00:00,BEARISH,1.36136,1.36200,,,6.40000,LOSS,-1.00000,2014-06-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-26 11:00:00,BULLISH,1.36065,1.36112,,,4.70000,LOSS,-1.00000,2014-06-26 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-26 12:00:00,BULLISH,1.35971,1.36112,,,14.10000,LOSS,-1.00000,2014-06-26 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-26 15:00:00,BEARISH,1.36060,1.36178,,,11.80000,LOSS,-1.00000,2014-06-27 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-26 20:00:00,BEARISH,1.36098,1.36139,,,4.10000,LOSS,-1.00000,2014-06-27 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-06-27 09:00:00,BULLISH,1.36137,1.36100,,,3.70000,WIN,7.46000,2014-06-27 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-02 12:00:00,BULLISH,1.36444,1.36400,,,4.40000,LOSS,-1.00000,2014-07-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-08 08:00:00,BEARISH,1.36005,1.36047,,,4.20000,LOSS,-1.00000,2014-07-08 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-09 04:00:00,BEARISH,1.36148,1.36199,,,5.10000,LOSS,-1.00000,2014-07-09 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-11 04:00:00,BEARISH,1.36006,1.36052,,,4.60000,LOSS,-1.00000,2014-07-11 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-11 13:00:00,BULLISH,1.36007,1.35919,,,8.80000,WIN,2.73000,2014-07-14 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-18 17:00:00,BEARISH,1.35208,1.35308,,,10.00000,LOSS,-1.00000,2014-07-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-18 18:00:00,BEARISH,1.35294,1.35308,,,1.40000,LOSS,-1.00000,2014-07-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-25 20:00:00,BULLISH,1.34313,1.34276,,,3.70000,LOSS,-1.00000,2014-07-28 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-07-28 21:00:00,BEARISH,1.34386,1.34405,,,1.90000,WIN,3.68000,2014-07-29 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-04 15:00:00,BEARISH,1.34111,1.34247,,,13.60000,LOSS,-1.00000,2014-08-05 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-04 16:00:00,BULLISH,1.34110,1.34094,,,1.60000,LOSS,-1.00000,2014-08-05 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-04 19:00:00,BEARISH,1.34185,1.34215,,,3.00000,LOSS,-1.00000,2014-08-04 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-06 07:00:00,BULLISH,1.33698,1.33491,,,20.70000,LOSS,-1.00000,2014-08-06 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-07 19:00:00,BEARISH,1.33647,1.33664,,,1.70000,LOSS,-1.00000,2014-08-08 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-12 08:00:00,BULLISH,1.33575,1.33607,,,3.20000,LOSS,-1.00000,2014-08-12 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-12 14:00:00,BULLISH,1.33486,1.33446,,,4.00000,LOSS,-1.00000,2014-08-13 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-13 02:00:00,BULLISH,1.33619,1.33602,,,1.70000,WIN,4.47000,2014-08-13 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-13 15:00:00,BULLISH,1.33582,1.33552,,,3.00000,LOSS,-1.00000,2014-08-14 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-15 06:00:00,BULLISH,1.33618,1.33606,,,1.20000,WIN,25.00000,2014-08-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-15 09:00:00,BULLISH,1.33692,1.33610,,,8.20000,WIN,4.70000,2014-08-15 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-15 14:00:00,BULLISH,1.33852,1.33774,,,7.80000,LOSS,-1.00000,2014-08-18 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-18 10:00:00,BEARISH,1.33906,1.33949,,,4.30000,WIN,7.42000,2014-08-18 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-20 17:00:00,BEARISH,1.32872,1.32927,,,5.50000,WIN,2.22000,2014-08-20 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-25 14:00:00,BEARISH,1.32035,1.32062,,,2.70000,WIN,7.33000,2014-08-25 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-26 10:00:00,BEARISH,1.32034,1.32092,,,5.80000,WIN,4.22000,2014-08-26 17:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-08-27 17:00:00,BEARISH,1.31977,1.32075,,,9.80000,LOSS,-1.00000,2014-08-28 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-01 15:00:00,BULLISH,1.31354,1.31323,,,3.10000,LOSS,-1.00000,2014-09-01 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-02 14:00:00,BULLISH,1.31180,1.31149,,,3.10000,WIN,6.03000,2014-09-03 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-03 07:00:00,BULLISH,1.31271,1.31255,,,1.60000,WIN,6.00000,2014-09-03 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-08 12:00:00,BEARISH,1.29507,1.29572,,,6.50000,WIN,3.02000,2014-09-08 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-09 09:00:00,BULLISH,1.28770,1.28594,,,17.60000,WIN,4.56000,2014-09-09 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-09 13:00:00,BULLISH,1.28762,1.28734,,,2.80000,WIN,25.00000,2014-09-09 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-11 01:00:00,BEARISH,1.29114,1.29248,,,13.40000,LOSS,-1.00000,2014-09-11 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-15 15:00:00,BEARISH,1.29498,1.29511,,,1.30000,LOSS,-1.00000,2014-09-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-16 06:00:00,BULLISH,1.29240,1.29223,,,1.70000,WIN,16.00000,2014-09-16 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-19 04:00:00,BEARISH,1.29159,1.29288,,,12.90000,WIN,4.60000,2014-09-19 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-23 14:00:00,BULLISH,1.28663,1.28545,,,11.80000,LOSS,-1.00000,2014-09-23 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-23 16:00:00,BULLISH,1.28521,1.28450,,,7.10000,LOSS,-1.00000,2014-09-23 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-24 11:00:00,BULLISH,1.28334,1.28407,,,7.30000,LOSS,-1.00000,2014-09-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-29 09:00:00,BULLISH,1.26745,1.26690,,,5.50000,LOSS,-1.00000,2014-09-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H1,OFL_CONTINUATION,EURUSD,H1,2014-09-29 14:00:00,BULLISH,1.26890,1.26781,,,10.90000,LOSS,-1.00000,2014-09-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
