run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-04-22 04:00:00,BULLISH,1245.58000,1243.78900,,,17.91000,LOSS,-1.00000,2016-04-22 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-11 08:00:00,BEARISH,1271.79100,1269.45900,,,23.32000,LOSS,-1.00000,2016-05-11 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-11 12:00:00,BEARISH,1278.52900,1279.08000,,,5.51000,LOSS,-1.00000,2016-05-12 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-16 04:00:00,BEARISH,1283.54900,1283.86800,,,3.19000,LOSS,-1.00000,2016-05-16 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-16 12:00:00,BEARISH,1286.87900,1288.65900,,,17.80000,WIN,14.21000,2016-05-18 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-16 16:00:00,BULLISH,1273.99000,1270.94800,,,30.42000,LOSS,-1.00000,2016-05-17 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-17 00:00:00,BEARISH,1279.10800,1280.91100,,,18.03000,LOSS,-1.00000,2016-05-17 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-18 16:00:00,BULLISH,1258.67100,1255.01900,,,36.52000,LOSS,-1.00000,2016-05-19 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-19 12:00:00,BULLISH,1246.35200,1243.78900,,,25.63000,LOSS,-1.00000,2016-05-23 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-05-20 04:00:00,BULLISH,1253.13200,1252.40800,,,7.24000,LOSS,-1.00000,2016-05-20 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-06-02 04:00:00,BEARISH,1215.22900,1217.53900,,,23.10000,LOSS,-1.00000,2016-06-02 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-07-07 12:00:00,BULLISH,1356.85900,1350.78900,,,60.70000,LOSS,-1.00000,2016-07-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-07-12 08:00:00,BULLISH,1350.00200,1351.78900,,,17.87000,LOSS,-1.00000,2016-07-12 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-07-21 16:00:00,BEARISH,1330.51800,1333.83000,,,33.12000,LOSS,-1.00000,2016-07-27 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-08-04 04:00:00,BULLISH,1353.38900,1349.10000,,,42.89000,LOSS,-1.00000,2016-08-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-08-29 20:00:00,BULLISH,1322.15000,1321.87900,,,2.71000,LOSS,-1.00000,2016-08-30 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-09-28 04:00:00,BULLISH,1322.51300,1322.37100,,,1.42000,WIN,25.00000,2016-09-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-10-10 04:00:00,BEARISH,1263.05800,1264.92900,,,18.71000,LOSS,-1.00000,2016-10-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-10-19 12:00:00,BEARISH,1271.40100,1273.30900,,,19.08000,LOSS,-1.00000,2016-10-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-10-21 04:00:00,BULLISH,1263.05900,1261.11100,,,19.48000,LOSS,-1.00000,2016-10-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-10-28 12:00:00,BULLISH,1265.16800,1261.51800,,,36.50000,WIN,3.14000,2016-10-28 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-11-09 16:00:00,BULLISH,1277.60200,1270.11800,,,74.84000,LOSS,-1.00000,2016-11-10 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-05 16:00:00,BEARISH,1171.22200,1175.93800,,,47.16000,LOSS,-1.00000,2016-12-07 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-12 16:00:00,BEARISH,1164.28100,1165.74900,,,14.68000,WIN,8.89000,2016-12-14 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-13 12:00:00,BULLISH,1156.84100,1154.54800,,,22.93000,LOSS,-1.00000,2016-12-14 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-16 12:00:00,BULLISH,1131.49800,1127.76800,,,37.30000,LOSS,-1.00000,2016-12-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-21 04:00:00,BEARISH,1136.92100,1137.06100,,,1.40000,WIN,25.00000,2016-12-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-27 04:00:00,BEARISH,1146.66800,1150.79900,,,41.31000,LOSS,-1.00000,2016-12-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-28 04:00:00,BEARISH,1142.13100,1144.45800,,,23.27000,LOSS,-1.00000,2016-12-29 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2016-12-28 12:00:00,BULLISH,1139.60900,1136.48200,,,31.27000,WIN,3.58000,2016-12-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-01-24 12:00:00,BEARISH,1216.03800,1217.65800,,,16.20000,WIN,12.46000,2017-01-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-02-01 12:00:00,BULLISH,1203.00800,1198.14800,,,48.60000,WIN,2.53000,2017-02-02 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-02-10 08:00:00,BULLISH,1226.73900,1221.58900,,,51.50000,LOSS,-1.00000,2017-02-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-02-10 12:00:00,BULLISH,1225.00900,1221.58900,,,34.20000,LOSS,-1.00000,2017-02-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-03 04:00:00,BULLISH,1227.93800,1230.91900,,,29.81000,LOSS,-1.00000,2017-03-03 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-08 12:00:00,BULLISH,1210.68800,1206.59800,,,40.90000,LOSS,-1.00000,2017-03-08 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-10 04:00:00,BULLISH,1197.26900,1194.84800,,,24.21000,WIN,16.32000,2017-03-21 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-13 20:00:00,BULLISH,1204.62800,1201.75900,,,28.69000,LOSS,-1.00000,2017-03-14 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-14 04:00:00,BULLISH,1203.03800,1200.55800,,,24.80000,LOSS,-1.00000,2017-03-14 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-14 16:00:00,BULLISH,1198.95800,1197.29800,,,16.60000,WIN,5.20000,2017-03-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-14 20:00:00,BULLISH,1198.73200,1197.29800,,,14.34000,WIN,6.18000,2017-03-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-15 12:00:00,BULLISH,1200.34900,1197.54800,,,28.01000,WIN,2.58000,2017-03-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-21 00:00:00,BULLISH,1229.52900,1226.85900,,,26.70000,WIN,2.22000,2017-03-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-21 04:00:00,BULLISH,1228.06900,1226.85900,,,12.10000,WIN,6.11000,2017-03-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-29 00:00:00,BULLISH,1247.99900,1247.28800,,,7.11000,LOSS,-1.00000,2017-03-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-03-30 12:00:00,BULLISH,1245.88800,1248.25100,,,23.63000,LOSS,-1.00000,2017-03-30 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-04-06 00:00:00,BEARISH,1253.95800,1258.80900,,,48.51000,LOSS,-1.00000,2017-04-07 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-04-17 16:00:00,BULLISH,1283.57200,1281.34800,,,22.24000,LOSS,-1.00000,2017-04-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-04-21 16:00:00,BEARISH,1286.17100,1288.21100,,,20.40000,WIN,5.93000,2017-04-24 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-05-05 16:00:00,BULLISH,1228.87800,1226.07800,,,28.00000,LOSS,-1.00000,2017-05-08 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-05-18 20:00:00,BULLISH,1248.72900,1246.00000,,,27.29000,WIN,5.96000,2017-05-26 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-05-25 20:00:00,BULLISH,1254.38100,1253.03800,,,13.43000,WIN,6.96000,2017-05-26 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-06-01 12:00:00,BULLISH,1265.23200,1261.48800,,,37.44000,LOSS,-1.00000,2017-06-02 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-06-01 16:00:00,BEARISH,1266.08200,1268.82900,,,27.47000,WIN,2.44000,2017-06-02 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-06-02 00:00:00,BULLISH,1263.79100,1259.02900,,,47.62000,WIN,2.16000,2017-06-02 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-06-21 08:00:00,BEARISH,1247.41200,1247.80100,,,3.89000,WIN,15.76000,2017-06-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-06-22 12:00:00,BEARISH,1249.80100,1254.01900,,,42.18000,LOSS,-1.00000,2017-06-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-06-29 12:00:00,BULLISH,1244.58200,1239.79100,,,47.91000,LOSS,-1.00000,2017-06-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-07-05 08:00:00,BULLISH,1223.40800,1217.42900,,,59.79000,LOSS,-1.00000,2017-07-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-07-06 08:00:00,BULLISH,1224.31900,1222.65100,,,16.68000,LOSS,-1.00000,2017-07-06 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-07-06 12:00:00,BEARISH,1225.08100,1227.37100,,,22.90000,LOSS,-1.00000,2017-07-07 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-07-19 12:00:00,BEARISH,1241.63900,1243.97800,,,23.39000,LOSS,-1.00000,2017-07-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-08-14 16:00:00,BEARISH,1285.38100,1285.58100,,,2.00000,WIN,25.00000,2017-08-14 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-08-15 12:00:00,BULLISH,1269.95200,1267.27800,,,26.74000,WIN,8.25000,2017-08-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-08-16 12:00:00,BULLISH,1269.05200,1267.73100,,,13.21000,WIN,17.38000,2017-08-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-08-21 16:00:00,BEARISH,1292.77800,1293.70200,,,9.24000,LOSS,-1.00000,2017-08-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-08-31 16:00:00,BEARISH,1318.90800,1323.63100,,,47.23000,LOSS,-1.00000,2017-09-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-09-05 08:00:00,BULLISH,1326.57200,1326.25900,,,3.13000,WIN,25.00000,2017-09-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-09-06 16:00:00,BULLISH,1333.99200,1331.59800,,,23.94000,WIN,4.32000,2017-09-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-09-25 04:00:00,BULLISH,1292.56800,1290.83100,,,17.37000,LOSS,-1.00000,2017-09-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-10-24 12:00:00,BULLISH,1276.63200,1273.70100,,,29.31000,LOSS,-1.00000,2017-10-25 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-10-25 20:00:00,BEARISH,1278.78100,1279.98100,,,12.00000,LOSS,-1.00000,2017-10-26 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-10-26 00:00:00,BEARISH,1280.23900,1279.98100,,,2.58000,LOSS,-1.00000,2017-10-26 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-11-03 12:00:00,BULLISH,1270.31900,1265.46900,,,48.50000,WIN,2.03000,2017-11-06 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-11-07 20:00:00,BEARISH,1276.20100,1278.20200,,,20.01000,LOSS,-1.00000,2017-11-08 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-11-22 04:00:00,BULLISH,1284.26100,1279.05000,,,52.11000,WIN,2.43000,2017-11-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-11-22 16:00:00,BEARISH,1290.15200,1294.65800,,,45.06000,LOSS,-1.00000,2017-11-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-11-22 20:00:00,BEARISH,1293.13200,1294.65800,,,15.26000,LOSS,-1.00000,2017-11-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2017-11-24 08:00:00,BULLISH,1286.05200,1285.66900,,,3.83000,WIN,22.47000,2017-11-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-01-19 08:00:00,BEARISH,1333.86800,1338.03900,,,41.71000,LOSS,-1.00000,2018-01-23 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-01-22 16:00:00,BULLISH,1331.87200,1330.75100,,,11.21000,WIN,5.50000,2018-01-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-01-30 16:00:00,BULLISH,1338.54200,1335.77100,,,27.71000,LOSS,-1.00000,2018-01-31 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-03-06 04:00:00,BULLISH,1323.21900,1320.48100,,,27.38000,LOSS,-1.00000,2018-03-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-03-07 16:00:00,BULLISH,1324.24200,1322.17200,,,20.70000,LOSS,-1.00000,2018-03-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-03-20 12:00:00,BULLISH,1313.00200,1307.17100,,,58.31000,WIN,2.91000,2018-03-21 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-02 16:00:00,BEARISH,1338.90800,1344.79200,,,58.84000,LOSS,-1.00000,2018-04-04 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-04 00:00:00,BULLISH,1334.98100,1331.46900,,,35.12000,WIN,2.79000,2018-04-04 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-04 16:00:00,BULLISH,1335.09900,1332.18800,,,29.11000,LOSS,-1.00000,2018-04-05 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-05 00:00:00,BULLISH,1330.30200,1332.18800,,,18.86000,LOSS,-1.00000,2018-04-05 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-05 04:00:00,BULLISH,1326.44100,1324.43900,,,20.02000,LOSS,-1.00000,2018-04-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-05 20:00:00,BULLISH,1330.21100,1322.73700,,,74.74000,LOSS,-1.00000,2018-04-06 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-06 04:00:00,BULLISH,1326.64100,1319.65100,,,69.90000,WIN,3.09000,2018-04-11 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-09 04:00:00,BEARISH,1332.56900,1333.48900,,,9.20000,LOSS,-1.00000,2018-04-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-12 12:00:00,BULLISH,1345.40200,1347.52800,,,21.26000,LOSS,-1.00000,2018-04-12 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-16 04:00:00,BULLISH,1341.87800,1341.11800,,,7.60000,LOSS,-1.00000,2018-04-17 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-16 12:00:00,BEARISH,1348.30800,1350.43900,,,21.31000,LOSS,-1.00000,2018-04-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-04-27 16:00:00,BEARISH,1323.21800,1325.16200,,,19.44000,WIN,4.13000,2018-04-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-03 00:00:00,BEARISH,1310.30800,1310.45900,,,1.51000,WIN,25.00000,2018-05-03 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-03 08:00:00,BEARISH,1312.00000,1310.45900,,,15.41000,LOSS,-1.00000,2018-05-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-03 12:00:00,BEARISH,1314.44900,1318.06800,,,36.19000,LOSS,-1.00000,2018-05-07 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-07 00:00:00,BEARISH,1316.68800,1318.88900,,,22.01000,WIN,3.95000,2018-05-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-09 12:00:00,BEARISH,1313.36800,1317.38200,,,40.14000,LOSS,-1.00000,2018-05-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-10 12:00:00,BEARISH,1321.15100,1322.83100,,,16.80000,LOSS,-1.00000,2018-05-11 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-11 12:00:00,BEARISH,1322.77900,1325.90100,,,31.22000,WIN,3.87000,2018-05-15 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-22 00:00:00,BEARISH,1291.61800,1293.38900,,,17.71000,LOSS,-1.00000,2018-05-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-05-31 12:00:00,BULLISH,1299.72900,1298.00800,,,17.21000,LOSS,-1.00000,2018-05-31 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-06-15 04:00:00,BULLISH,1300.00800,1297.40900,,,25.99000,LOSS,-1.00000,2018-06-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-06-25 08:00:00,BEARISH,1268.82100,1270.50200,,,16.81000,WIN,4.44000,2018-06-26 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-06-29 16:00:00,BEARISH,1255.37800,1255.56900,,,1.91000,WIN,25.00000,2018-07-02 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-07-06 12:00:00,BULLISH,1255.14900,1253.53900,,,16.10000,WIN,2.83000,2018-07-09 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-07-20 00:00:00,BULLISH,1223.89800,1215.65900,,,82.39000,LOSS,-1.00000,2018-07-31 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-07-25 00:00:00,BULLISH,1226.68900,1223.20800,,,34.81000,WIN,2.41000,2018-07-26 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-08-01 08:00:00,BEARISH,1222.26800,1224.71800,,,24.50000,WIN,3.40000,2018-08-02 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-08-06 12:00:00,BULLISH,1208.13900,1207.29800,,,8.41000,LOSS,-1.00000,2018-08-06 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-08-09 04:00:00,BULLISH,1212.91200,1210.74900,,,21.63000,LOSS,-1.00000,2018-08-10 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | H4,OFL_CONTINUATION,XAUUSD,H4,2018-08-24 00:00:00,BULLISH,1185.00200,1183.11800,,,18.84000,WIN,8.79000,2018-08-24 12:00:00,,,MEDIUM,,,,,,,,,,,,,
