run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-06-20 08:00:00,BULLISH,1.34750,1.34621,,,12.90000,LOSS,-1.00000,2025-06-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-06-23 08:00:00,BULLISH,1.33906,1.33701,,,20.50000,WIN,5.87000,2025-06-23 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-07-04 20:00:00,BEARISH,1.36565,1.36576,,,1.10000,WIN,25.00000,2025-07-07 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-07-07 12:00:00,BEARISH,1.36252,1.36474,,,22.20000,WIN,2.27000,2025-07-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-07-08 04:00:00,BEARISH,1.36379,1.36462,,,8.30000,WIN,7.59000,2025-07-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-08-18 04:00:00,BEARISH,1.35627,1.35646,,,1.90000,WIN,25.00000,2025-08-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-09-08 12:00:00,BEARISH,1.35354,1.35563,,,20.90000,LOSS,-1.00000,2025-09-08 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-09-18 08:00:00,BEARISH,1.36428,1.36605,,,17.70000,WIN,8.53000,2025-09-19 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-09-29 00:00:00,BEARISH,1.34176,1.34127,,,4.90000,LOSS,-1.00000,2025-09-29 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-09-29 04:00:00,BEARISH,1.34363,1.34127,,,23.60000,LOSS,-1.00000,2025-09-29 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-10-02 08:00:00,BEARISH,1.34814,1.35101,,,28.70000,WIN,2.38000,2025-10-02 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-10-03 04:00:00,BULLISH,1.34440,1.34288,,,15.20000,LOSS,-1.00000,2025-10-06 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-10-10 12:00:00,BEARISH,1.33425,1.33708,,,28.30000,WIN,2.87000,2025-10-14 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-10-23 04:00:00,BULLISH,1.33329,1.33291,,,3.80000,LOSS,-1.00000,2025-10-23 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-10-27 08:00:00,BEARISH,1.33334,1.33528,,,19.40000,LOSS,-1.00000,2025-10-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-10-28 04:00:00,BEARISH,1.33523,1.33694,,,17.10000,WIN,3.82000,2025-10-28 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-11-03 16:00:00,BEARISH,1.31498,1.31621,,,12.30000,WIN,4.33000,2025-11-04 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-11-11 12:00:00,BEARISH,1.31573,1.31843,,,27.00000,LOSS,-1.00000,2025-11-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-11-12 12:00:00,BULLISH,1.30945,1.30843,,,10.20000,WIN,9.45000,2025-11-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-11-17 12:00:00,BEARISH,1.31896,1.31929,,,3.30000,WIN,25.00000,2025-11-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-11-18 08:00:00,BEARISH,1.31610,1.31767,,,15.70000,WIN,4.89000,2025-11-19 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-11-27 16:00:00,BEARISH,1.32431,1.32548,,,11.70000,LOSS,-1.00000,2025-12-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-16 04:00:00,BULLISH,1.33699,1.33554,,,14.50000,WIN,2.18000,2025-12-16 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-17 04:00:00,BULLISH,1.33783,1.34001,,,21.80000,LOSS,-1.00000,2025-12-17 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-18 12:00:00,BEARISH,1.34149,1.34463,,,31.40000,LOSS,-1.00000,2025-12-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-24 20:00:00,BULLISH,1.34974,1.34868,,,10.60000,LOSS,-1.00000,2025-12-26 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-25 00:00:00,BULLISH,1.34897,1.34868,,,2.90000,LOSS,-1.00000,2025-12-26 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-31 08:00:00,BULLISH,1.34418,1.34567,,,14.90000,LOSS,-1.00000,2025-12-31 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2025-12-31 12:00:00,BULLISH,1.34189,1.34016,,,17.30000,WIN,6.46000,2026-01-05 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-01-09 12:00:00,BULLISH,1.33994,1.33922,,,7.20000,LOSS,-1.00000,2026-01-12 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-01-20 08:00:00,BEARISH,1.34633,1.34911,,,27.80000,LOSS,-1.00000,2026-01-22 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-02-02 08:00:00,BEARISH,1.37096,1.37150,,,5.40000,WIN,8.50000,2026-02-02 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-02-10 16:00:00,BEARISH,1.36427,1.36964,,,53.70000,LOSS,-1.00000,2026-02-11 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-02-24 00:00:00,BEARISH,1.34804,1.35010,,,20.60000,LOSS,-1.00000,2026-02-24 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-02-24 20:00:00,BULLISH,1.34968,1.34851,,,11.70000,WIN,3.24000,2026-02-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-03-04 00:00:00,BULLISH,1.33271,1.33029,,,24.20000,LOSS,-1.00000,2026-03-05 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-03-05 08:00:00,BEARISH,1.33657,1.33763,,,10.60000,LOSS,-1.00000,2026-03-06 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-03-11 04:00:00,BEARISH,1.34301,1.34573,,,27.20000,WIN,5.42000,2026-03-13 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-03-17 04:00:00,BULLISH,1.32837,1.32732,,,10.50000,LOSS,-1.00000,2026-03-18 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2026-04-17 04:00:00,BULLISH,1.35169,1.35042,,,12.70000,WIN,5.70000,2026-04-17 12:00:00,,,MEDIUM,,,,,,,,,,,,,
