datetime,hour_of_day,day_of_week,month,quarter,london_session,ny_session,asian_session,direction,ofl_probability,risk_pips,rr_to_erl,rr_to_erl_capped,range_size_pips,position_in_range,distance_from_eq_pips,erl_distance_pips,fvg_size_pips,avg_candle_body_pips,avg_range_pips,directional_momentum,volatility_ratio,dist_to_equilibrium,is_in_discount,win,rr_achieved,momentum_class
2025-04-11 11:10:00,11,4,4,2,1,0,0,0,2,53401.999999996406,13.677390359912527,10.0,200399.99999999965,0.7335329341317515,46800.00000000291,730399.9999999997,1700.0000000007276,28610.000000000582,51619.99999999989,0,1.041327068730603,46800.00000000291,0,0,-1.0,0
2025-04-11 11:10:00,11,4,4,2,1,0,0,0,2,68001.99999999677,10.526160995265334,10.0,200399.99999999965,0.6606786427145839,32200.000000002547,715799.9999999993,59600.000000000364,28610.000000000582,51619.99999999989,0,1.041327068730603,32200.000000002547,0,0,-1.0,0
2025-04-11 17:00:00,17,4,4,2,0,1,0,0,2,47301.99999999968,3.746141812185611,3.746141812185611,139000.0000000009,0.6597122302158283,22199.999999998,177200.00000000256,17600.000000002183,24871.999999999844,46296.99999999912,-4,1.6169769891325565,22199.999999998,0,0,-1.0,0
2025-04-11 17:00:00,17,4,4,2,0,1,0,0,2,68602.00000000077,2.272528497711433,2.272528497711433,139000.0000000009,0.506474820143879,899.9999999969077,155900.00000000146,19200.000000000728,24871.999999999844,46296.99999999912,-4,1.6169769891325565,899.9999999969077,0,0,-1.0,0
2025-04-11 19:15:00,19,4,4,2,0,1,0,1,2,35601.99999999895,2.842536936127365,2.842536936127365,31539.999999999964,-1.714013950539128,69830.00000000629,101200.00000000346,45900.000000001455,11891.99999999937,24686.00000000106,0,1.303185564665241,69830.00000000629,1,1,2.842536936127365,1
2025-04-14 02:40:00,2,0,4,2,0,0,1,0,2,88801.99999999604,2.406477331591777,2.406477331591777,72300.00000000017,1.0221300138313014,37750.00000000546,213700.00000000346,14600.000000000364,22859.999999999218,42210.00000000049,-2,0.7883125796492054,37750.00000000546,0,1,2.406477331591777,1
2025-04-14 05:20:00,5,0,4,2,0,0,1,1,2,63602.00000000077,3.7561711895851673,3.7561711895851673,-14899.999999997817,4.859060402685129,64949.99999999891,238899.99999999872,44000.00000000091,12910.00000000031,25319.999999999254,-6,1.3935810810221385,64949.99999999891,1,0,-1.0,0
2025-04-14 05:20:00,5,0,4,2,0,0,1,1,2,41801.99999999786,5.71503755801184,5.71503755801184,-14899.999999997817,4.859060402685129,64949.99999999891,238899.99999999872,44000.00000000091,12910.00000000031,25319.999999999254,-6,1.3935810810221385,64949.99999999891,1,0,-1.0,0
2025-04-14 11:55:00,11,0,4,2,1,0,0,1,2,31802.00000000241,2.396075718508054,2.396075718508054,36700.00000000073,0.5286103542234376,1050.000000000182,76199.99999999891,2999.9999999972715,14799.999999999727,29740.000000001146,5,0.8593260678727956,1050.000000000182,0,0,-1.0,0
2025-04-14 11:55:00,11,0,4,2,1,0,0,1,2,19402.000000000044,3.9274301618389207,3.9274301618389207,36700.00000000073,0.5286103542234376,1050.000000000182,76199.99999999891,2999.9999999972715,14799.999999999727,29740.000000001146,5,0.8593260678727956,1050.000000000182,0,0,-1.0,0
2025-04-14 12:00:00,12,0,4,2,1,0,0,0,2,48402.00000000095,4.2725507210444675,4.2725507210444675,41600.00000000309,1.2524038461537619,31300.00000000109,206799.99999999837,13499.99999999909,13230.000000000018,27700.000000001182,3,1.0909992561098127,31300.00000000109,0,1,4.2725507210444675,1
2025-04-14 13:10:00,13,0,4,2,1,0,0,1,2,63401.999999996406,4.329516419040697,4.329516419040697,74299.99999999837,-0.4306864064603423,69150.00000000419,274500.00000000274,65100.00000000218,34854.00000000027,63369.99999999944,-4,1.6927763272042735,69150.00000000419,1,0,-1.0,0
2025-04-14 14:30:00,14,0,4,2,1,0,0,0,2,34801.99999999968,3.6262283776794457,3.6262283776794457,41600.00000000309,1.4879807692306717,41100.00000000127,126199.99999999891,2899.999999999636,25559.999999999036,50865.999999999985,2,0.6722633417668797,41100.00000000127,0,0,-1.0,0
2025-04-14 16:20:00,16,0,4,2,0,1,0,0,2,47701.999999999316,2.440149259989107,2.440149259989107,79600.00000000036,0.7148241206030187,17100.000000000364,116399.99999999872,25099.999999997635,19586.00000000115,37080.00000000084,4,0.5876699162272476,17100.000000000364,0,0,-1.0,0
2025-04-14 16:20:00,16,0,4,2,0,1,0,0,2,22701.999999999316,5.127301559334078,5.127301559334078,79600.00000000036,0.7148241206030187,17100.000000000364,116399.99999999872,25099.999999997635,19586.00000000115,37080.00000000084,4,0.5876699162272476,17100.000000000364,0,0,-1.0,0
2025-04-14 17:30:00,17,0,4,2,0,1,0,0,2,24697.9999999985,7.57146327637904,7.57146327637904,29600.000000000364,1.3986486486485885,26599.999999998545,186999.9999999982,11700.000000000728,5500.0,22810.0000000004,4,2.1198712790779464,26599.999999998545,0,0,-1.0,0
2025-04-14 17:30:00,17,0,4,2,0,1,0,0,2,32802.0000000015,5.7008718980546815,5.7008718980546815,29600.000000000364,1.3986486486485885,26599.999999998545,186999.9999999982,11700.000000000728,5500.0,22810.0000000004,4,2.1198712790779464,26599.999999998545,0,0,-1.0,0
2025-04-14 18:25:00,18,0,4,2,0,1,0,1,2,25502.000000001317,2.3253078189944043,2.3253078189944043,20000.0,-0.8849999999999909,27699.999999999818,59299.99999999836,38999.99999999636,11779.99999999929,19680.00000000029,0,0.7322357018747053,27699.999999999818,1,0,-1.0,0
2025-04-14 18:30:00,18,0,4,2,0,1,0,1,2,21502.000000000407,4.497256069202813,4.497256069202813,20000.0,-2.755000000000109,65100.00000000218,96700.00000000073,500.000000001819,11389.999999999418,19340.000000000146,-2,2.407002188078454,65100.00000000218,1,0,-1.0,0
2025-04-14 18:35:00,18,0,4,2,0,1,0,1,2,36902.000000000044,3.631239499214155,3.631239499214155,-11400.000000003274,8.105263157892617,86700.00000000073,134000.0000000009,5399.999999999636,15229.999999999563,23090.000000000146,-4,2.0460566536765272,86700.00000000073,1,1,3.631239499214155,1
2025-04-15 01:20:00,1,1,4,2,0,0,1,0,2,47301.99999999968,2.69333220582646,2.69333220582646,30399.999999999636,4.305921052631678,115700.00000000163,127400.00000000236,39500.00000000273,9859.999999999673,25840.000000000146,0,2.246516612979882,115700.00000000163,0,0,-1.0,0
2025-04-15 03:55:00,3,1,4,2,0,0,1,0,2,36201.99999999841,4.941715927297142,4.941715927297142,31000.000000003638,1.651612903225724,35700.00000000164,178900.00000000326,2400.0000000023647,6279.999999998836,20500.000000000455,-2,1.4877161054828214,35700.00000000164,0,0,-1.0,0
2025-04-15 05:10:00,5,1,4,2,0,0,1,1,2,14601.999999999862,2.9379537049719247,2.9379537049719247,31999.99999999818,-0.34062500000006485,26900.000000000546,42899.999999999636,10399.999999999636,8839.99999999969,18669.999999999163,2,1.331632652993355,26900.000000000546,1,0,-1.0,0
2025-04-15 05:10:00,5,1,4,2,0,0,1,1,2,11302.00000000059,3.795788356042948,3.795788356042948,31999.99999999818,-0.34062500000006485,26900.000000000546,42899.999999999636,10399.999999999636,8839.99999999969,18669.999999999163,2,1.331632652993355,26900.000000000546,1,0,-1.0,0
2025-04-15 06:00:00,6,1,4,2,0,0,1,1,2,29301.99999999786,3.057811753464163,3.057811753464163,56199.99999999891,0.5213523131672407,1199.9999999989086,89600.00000000036,5500.000000001819,15240.000000000691,27449.999999999363,-2,0.7285342584245604,1199.9999999989086,0,0,-1.0,0
2025-04-15 08:00:00,8,1,4,2,0,0,1,0,2,19301.99999999786,4.916588954513153,4.916588954513153,36900.000000000546,2.5718157181572074,76450.00000000437,94900.00000000236,500.000000001819,15150.000000000091,28329.999999999927,0,1.3764543482004077,76450.00000000437,0,0,-1.0,0
2025-04-15 08:00:00,8,1,4,2,0,0,1,0,2,18602.00000000077,5.1016019782818205,5.1016019782818205,36900.000000000546,2.5718157181572074,76450.00000000437,94900.00000000236,500.000000001819,15150.000000000091,28329.999999999927,0,1.3764543482004077,76450.00000000437,0,0,-1.0,0
2025-04-15 08:10:00,8,1,4,2,0,0,1,0,2,24701.999999997497,5.226297465792898,5.226297465792898,38099.999999999454,1.5538057742782565,40150.000000003274,129100.00000000309,14300.00000000291,14489.999999999782,30109.999999999673,2,1.3975903613939704,40150.000000003274,0,1,5.226297465792898,2
2025-04-15 10:05:00,10,1,4,2,1,0,0,0,2,33301.99999999877,2.720557323884672,2.720557323884672,86400.00000000327,0.6145833333333564,9900.000000002365,90600.000000004,12000.000000002728,11320.000000000618,21880.00000000011,-4,0.936739157308749,9900.000000002365,0,1,2.720557323884672,1
2025-04-15 10:35:00,10,1,4,2,1,0,0,0,2,20302.0000000015,3.748399172495107,3.748399172495107,58900.000000003274,0.6553480475381855,9149.999999999636,76100.00000000128,4600.000000000364,8570.000000000618,20500.00000000091,-2,1.4405933532335171,9149.999999999636,0,1,3.748399172495107,1
2025-04-15 14:05:00,14,1,4,2,1,0,0,0,2,37301.99999999968,2.3108680499705017,2.3108680499705017,69299.99999999837,1.2438672438672576,51549.99999999745,86199.99999999891,22500.0,24319.999999999254,43580.00000000038,0,0.7961282516443628,51549.99999999745,0,0,-1.0,0
2025-04-15 14:05:00,14,1,4,2,1,0,0,0,2,41601.99999999804,2.072015768472741,2.072015768472741,69299.99999999837,1.2438672438672576,51549.99999999745,86199.99999999891,22500.0,24319.999999999254,43580.00000000038,0,0.7961282516443628,51549.99999999745,0,0,-1.0,0
2025-04-15 14:55:00,14,1,4,2,1,0,0,0,2,41602.00000000259,2.694581991250152,2.694581991250152,63400.000000001455,0.5283911671924025,1799.999999998363,112099.99999999581,399.9999999996362,9809.999999999945,32320.00000000062,0,0.559683794451714,1799.999999998363,0,0,-1.0,0
2025-04-15 14:55:00,14,1,4,2,1,0,0,0,2,29902.000000001863,3.7489131161791462,3.7489131161791462,63400.000000001455,0.5283911671924025,1799.999999998363,112099.99999999581,399.9999999996362,9809.999999999945,32320.00000000062,0,0.559683794451714,1799.999999998363,0,0,-1.0,0
2025-04-15 15:30:00,15,1,4,2,0,1,0,0,2,21242.000000002008,5.023067507766976,5.023067507766976,66640.00000000215,0.6812725090035741,12080.000000000837,106699.99999999619,25799.999999999272,10289.999999999964,27923.999999999978,2,0.5810727946803098,12080.000000000837,0,0,-1.0,0
2025-04-15 15:50:00,15,1,4,2,0,1,0,0,2,24202.000000000226,4.169076935790264,4.169076935790264,56199.99999999891,0.569395017793573,3899.9999999987267,100899.99999999691,9200.000000000728,14850.000000000364,27049.999999999272,2,0.7181637000647112,3899.9999999987267,0,0,-1.0,0
2025-04-15 17:35:00,17,1,4,2,0,1,0,0,2,26902.000000000044,5.728198646940685,5.728198646940685,28499.99999999909,2.312280701754511,51649.999999999636,154099.99999999854,2300.000000000182,9699.999999999363,15369.999999999436,2,1.2246049660709168,51649.999999999636,0,0,-1.0,0
2025-04-15 19:55:00,19,1,4,2,0,1,0,0,2,27001.99999999768,6.532849418562102,6.532849418562102,57199.999999998,0.5279720279720432,1600.0000000030923,176399.99999999872,300.0000000020009,11420.000000000073,18209.99999999958,0,0.9069353882092961,1600.0000000030923,0,0,-1.0,0
2025-04-15 20:00:00,20,1,4,2,0,0,0,0,2,11902.000000000044,16.089732818013413,10.0,57199.999999998,0.7919580419580251,16700.000000000728,191499.99999999636,13099.999999999454,10965.999999999894,17919.999999999163,0,2.130421953252992,16700.000000000728,0,0,-1.0,0
2025-04-15 20:30:00,20,1,4,2,0,0,0,0,2,35502.00000000132,5.208157286913159,5.208157286913159,70500.00000000182,0.49645390070920703,250.0000000009095,184899.99999999782,16500.00000000091,12505.999999999403,19949.999999999818,2,1.025228126622556,250.0000000009095,0,0,-1.0,0
2025-04-15 20:50:00,20,1,4,2,0,0,0,0,2,25302.0000000015,7.710852897003639,7.710852897003639,39400.000000000546,1.1725888324872658,26500.00000000091,195099.99999999764,1300.0000000010914,12839.99999999969,21690.00000000051,0,1.7167381973382707,26500.00000000091,0,0,-1.0,0
2025-04-15 23:10:00,23,1,4,2,0,0,1,0,2,21102.00000000077,13.510567718699042,10.0,41600.00000000309,0.4927884615384686,300.0000000020009,285099.9999999976,1500.0000000009095,12720.000000000255,24329.999999999927,4,1.4560630650842532,300.0000000020009,0,0,-1.0,0
2025-04-15 23:20:00,23,1,4,2,0,0,1,0,2,30801.99999999877,10.080514252321592,10.0,41600.00000000309,1.1033653846153375,25099.999999997635,310499.99999999726,54299.99999999836,12790.000000000418,26119.99999999989,4,1.2187015288624397,25099.999999997635,0,0,-1.0,0
2025-04-16 01:40:00,1,2,4,2,0,0,1,0,2,90101.99999999713,5.870013984151468,5.870013984151468,175999.9999999991,0.4880681818181926,2099.9999999958163,528899.9999999987,7300.000000000182,33990.00000000023,56659.999999999854,-4,0.9111488398243415,2099.9999999958163,0,0,-1.0,0
2025-04-16 01:50:00,1,2,4,2,0,0,1,0,2,70902.00000000096,7.97015598995783,7.97015598995783,175999.9999999991,0.6937500000000056,34100.00000000309,565099.9999999977,30900.000000001455,36130.00000000011,57749.99999999954,0,0.4136104319393656,34100.00000000309,0,0,-1.0,0
2025-04-16 01:50:00,1,2,4,2,0,0,1,0,2,53901.999999998225,10.48384104485949,10.0,175999.9999999991,0.6937500000000056,34100.00000000309,565099.9999999977,30900.000000001455,36130.00000000011,57749.99999999954,0,0.4136104319393656,34100.00000000309,0,0,-1.0,0
2025-04-16 04:15:00,4,2,4,2,0,0,1,1,2,31302.00000000059,15.091687432112609,10.0,90500.00000000182,0.34585635359116534,13949.999999999818,472399.9999999978,18099.999999999454,11869.999999999436,26040.00000000042,2,0.6226568866952168,13949.999999999818,1,0,-1.0,0
2025-04-16 04:25:00,4,2,4,2,0,0,1,1,2,58701.99999999841,7.030424857756312,7.030424857756312,90500.00000000182,-0.31381215469609214,73649.99999999782,412699.9999999998,899.9999999969077,12199.999999999818,25000.000000000455,-2,1.6524310117721726,73649.99999999782,1,1,7.030424857756312,2
2025-04-16 04:25:00,4,2,4,2,0,0,1,1,2,52901.999999999134,7.801217345280076,7.801217345280076,90500.00000000182,-0.31381215469609214,73649.99999999782,412699.9999999998,899.9999999969077,12199.999999999818,25000.000000000455,-2,1.6524310117721726,73649.99999999782,1,1,7.801217345280076,2
2025-04-16 04:25:00,4,2,4,2,0,0,1,1,2,57601.99999999713,7.246276170966608,7.246276170966608,90500.00000000182,-0.2618784530386567,68949.99999999983,417399.9999999978,25300.000000002,12199.999999999818,25000.000000000455,-2,1.6524310117721726,68949.99999999983,1,1,7.246276170966608,2
2025-04-16 06:40:00,6,2,4,2,0,0,1,1,2,30101.999999997133,19.3674838881155,10.0,55399.999999999636,-0.0866425992779822,32500.0,582999.9999999973,4500.0000000027285,15679.999999999836,30929.99999999938,0,1.6056944214002398,32500.0,1,1,10.0,2
2025-04-16 08:55:00,8,2,4,2,0,0,1,0,2,78901.99999999822,5.548655293908992,5.548655293908992,246500.0000000009,0.7716024340770755,66950.00000000163,437799.99999999744,87500.0,46344.00000000051,82428.00000000035,0,0.7554342528388878,66950.00000000163,0,0,-1.0,0
2025-04-16 08:55:00,8,2,4,2,0,0,1,0,2,56302.00000000059,7.775922702568166,7.775922702568166,246500.0000000009,0.7716024340770755,66950.00000000163,437799.99999999744,87500.0,46344.00000000051,82428.00000000035,0,0.7554342528388878,66950.00000000163,0,0,-1.0,0
2025-04-16 10:20:00,10,2,4,2,1,0,0,0,2,20302.0000000015,18.28883853807355,10.0,64600.000000000364,0.5743034055727578,4800.000000000182,371299.99999999657,11900.000000000546,15529.99999999929,29700.000000000273,-4,0.6209465985783005,4800.000000000182,0,0,-1.0,0
2025-04-16 10:20:00,10,2,4,2,1,0,0,0,2,27501.999999999498,13.500836302814463,10.0,64600.000000000364,0.5743034055727578,4800.000000000182,371299.99999999657,11900.000000000546,15529.99999999929,29700.000000000273,-4,0.6209465985783005,4800.000000000182,0,0,-1.0,0
2025-04-16 11:30:00,11,2,4,2,1,0,0,0,2,76401.99999999822,4.1386351142641065,4.1386351142641065,73699.99999999891,0.6282225237449359,9450.000000001637,316199.9999999989,2200.0000000025466,16210.000000000491,37229.99999999956,-6,1.6465352828465158,9450.000000001637,0,0,-1.0,0
2025-04-16 11:30:00,11,2,4,2,1,0,0,0,2,27401.999999997315,11.539303700460911,10.0,73699.99999999891,0.6282225237449359,9450.000000001637,316199.9999999989,2200.0000000025466,16210.000000000491,37229.99999999956,-6,1.6465352828465158,9450.000000001637,0,0,-1.0,0
2025-04-16 13:25:00,13,2,4,2,1,0,0,1,2,64601.99999999986,2.1965264233305604,2.1965264233305604,42199.999999998,-1.2203791469195107,72599.99999999764,141900.00000000055,34499.99999999818,29904.00000000045,53180.00000000074,-6,1.502816452300939,72599.99999999764,1,1,2.1965264233305604,1
2025-04-16 17:20:00,17,2,4,2,0,1,0,0,2,33102.0000000035,7.401365476405477,7.401365476405477,35700.00000000164,1.2633053221287274,27249.999999994543,245000.0,21799.999999998363,20405.0000000002,32570.000000000164,-2,0.5851737234326644,27249.999999994543,0,0,-1.0,0
2025-04-17 08:35:00,8,3,4,2,0,0,1,1,2,86002.00000000314,3.677821446012709,3.677821446012709,53199.99999999709,-1.0451127819549342,82199.99999999799,316299.99999999657,15499.999999997272,16979.999999999563,33430.00000000029,-4,1.2115609186159082,82199.99999999799,1,0,-1.0,0
2025-04-17 08:35:00,8,3,4,2,0,0,1,1,2,53202.000000001135,5.945265215593207,5.945265215593207,53199.99999999709,-1.0451127819549342,82199.99999999799,316299.99999999657,15499.999999997272,16979.999999999563,33430.00000000029,-4,1.2115609186159082,82199.99999999799,1,0,-1.0,0
2025-04-17 11:55:00,11,3,4,2,1,0,0,0,2,65801.99999999878,2.0181757393392283,2.0181757393392283,75199.99999999983,0.48936170212763896,800.0000000038199,132799.99999999744,699.9999999970896,14276.000000000295,34469.9999999998,-2,1.1869618695822532,800.0000000038199,0,0,-1.0,0
2025-04-17 11:55:00,11,3,4,2,1,0,0,0,2,38402.00000000095,3.458153221186244,3.458153221186244,75199.99999999983,0.48936170212763896,800.0000000038199,132799.99999999744,699.9999999970896,14276.000000000295,34469.9999999998,-2,1.1869618695822532,800.0000000038199,0,0,-1.0,0
2025-04-17 12:10:00,12,3,4,2,1,0,0,0,2,28002.000000001317,9.067209485036312,9.067209485036312,75199.99999999983,2.099734042553192,120299.99999999745,253899.99999999872,9800.000000000182,18710.000000000036,37416.000000000626,-4,2.8869465355721258,120299.99999999745,0,0,-1.0,0
2025-04-17 12:15:00,12,3,4,2,1,0,0,0,2,40901.999999996406,7.0338858735520295,7.0338858735520295,75199.99999999983,2.54920212765959,154099.99999999854,287699.9999999998,20599.999999999454,21900.00000000009,42886.00000000087,-2,2.532167358521539,154099.99999999854,0,1,7.0338858735520295,2
2025-04-17 14:30:00,14,3,4,2,1,0,0,1,2,9601.999999999862,43.81378879400205,10.0,52500.0,-0.9676190476190337,77049.99999999927,420700.00000000163,49100.00000000309,38630.00000000011,69550.00000000017,-4,2.4574885545706118,77049.99999999927,1,0,-1.0,0
2025-04-17 14:30:00,14,3,4,2,1,0,0,1,2,31601.999999998043,13.312448579204723,10.0,52500.0,-0.9676190476190337,77049.99999999927,420700.00000000163,49100.00000000309,38630.00000000011,69550.00000000017,-4,2.4574885545706118,77049.99999999927,1,0,-1.0,0
2025-04-17 17:10:00,17,3,4,2,0,1,0,0,2,121302.00000000058,3.0015993141085997,3.0015993141085997,107199.99999999799,1.0457089552239036,58500.00000000364,364100.0000000031,14100.000000003092,21669.999999999163,38209.99999999958,4,1.132075471669017,58500.00000000364,0,0,-1.0,0
2025-04-17 18:05:00,18,3,4,2,0,1,0,0,2,16601.999999998043,22.328635104207045,10.0,46599.999999998545,0.6437768240343549,6700.000000000728,370700.00000000163,14000.00000000091,13665.999999999713,27589.99999999878,2,0.7373271889174896,6700.000000000728,0,0,-1.0,0
2025-04-20 22:00:00,22,6,4,2,0,0,1,0,2,86001.99999999859,2.6104044091998606,2.6104044091998606,20099.999999997635,6.417910447761995,118950.00000000437,224500.00000000274,48900.000000003274,9213.999999999942,17733.999999999924,4,3.001048401057067,118950.00000000437,0,0,-1.0,0
2025-04-20 22:15:00,22,6,4,2,0,0,1,0,2,86801.99999999786,4.21879680191715,4.21879680191715,20099.999999997635,13.467661691543954,260650.0000000051,366200.00000000343,48600.00000000127,12753.99999999945,31079.999999999472,4,3.66766737788303,260650.0000000051,0,0,-1.0,0
2025-04-20 22:20:00,22,6,4,2,0,0,1,0,2,31302.00000000059,13.47198262091856,10.0,20099.999999997635,16.22885572139489,316150.0000000024,421700.0000000007,47300.00000000018,20383.999999999105,38899.99999999918,4,2.606868892554811,316150.0000000024,0,0,-1.0,0
2025-04-20 23:45:00,23,6,4,2,0,0,1,0,2,35502.00000000132,10.227592811672187,10.0,72600.00000000218,0.5110192837465461,799.9999999992724,363099.9999999995,399.9999999996362,13309.999999999945,43340.000000000146,0,0.5528355773041113,799.9999999992724,0,0,-1.0,0
2025-04-21 08:45:00,8,0,4,2,0,0,1,0,2,24301.99999999786,10.114393877048204,10.0,31399.999999998727,2.076433121019187,49499.99999999818,245800.0000000038,8800.000000001091,12206.000000000131,24829.999999999927,2,1.5014471779484482,49499.99999999818,0,0,-1.0,0
2025-04-21 08:45:00,8,0,4,2,0,0,1,0,2,36601.99999999804,6.379432817879245,6.379432817879245,31399.999999998727,1.6847133757962351,37199.999999998,233500.00000000364,8400.000000001455,12206.000000000131,24829.999999999927,2,1.5014471779484482,37199.999999998,0,0,-1.0,0
2025-04-21 11:10:00,11,0,4,2,1,0,0,1,2,18901.999999998225,3.7350544915885133,3.7350544915885133,29100.000000003092,-1.0206185567008537,44250.00000000182,70599.99999999945,11100.000000001273,8610.000000000127,20770.000000000437,-4,3.12542837545695,44250.00000000182,1,0,-1.0,0
2025-04-21 13:30:00,13,0,4,2,1,0,0,1,2,52501.9999999995,2.1465848920041313,2.1465848920041313,223499.9999999991,0.23489932885906137,59250.00000000182,112699.99999999983,10300.000000002,27590.000000001055,47485.99999999897,4,3.574387773808349,59250.00000000182,1,1,2.1465848920041313,1
2025-04-21 20:50:00,20,0,4,2,0,0,0,0,2,41201.99999999841,4.9536430270377885,4.9536430270377885,38499.99999999909,1.2727272727273264,29749.99999999909,204100.00000000309,22899.999999999636,9800.000000000637,18659.9999999994,4,0.9310479158187864,29749.99999999909,0,0,-1.0,0
2025-04-21 22:45:00,22,0,4,2,0,0,1,0,2,1298.0000000015934,212.32665639419545,10.0,71300.00000000109,0.6676016830294734,11950.000000001637,275600.000000004,21500.00000000091,17069.99999999971,32619.999999999436,2,1.3325330131519542,11950.000000001637,0,0,-1.0,0
2025-04-21 22:45:00,22,0,4,2,0,0,1,0,2,23701.999999998407,11.627710741710512,10.0,71300.00000000109,0.6676016830294734,11950.000000001637,275600.000000004,21500.00000000091,17069.99999999971,32619.999999999436,2,1.3325330131519542,11950.000000001637,0,0,-1.0,0
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,64702.000000002045,4.907112608574542,4.907112608574542,55199.99999999982,-3.4710144927536084,219200.00000000073,317500.0,16199.999999998909,27221.00000000046,46930.00000000029,0,6.403309755601216,219200.00000000073,1,1,4.907112608574542,1
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,43101.99999999895,7.366247505916378,7.366247505916378,55199.99999999982,-3.4710144927536084,219200.00000000073,317500.0,16199.999999998909,27221.00000000046,46930.00000000029,0,6.403309755601216,219200.00000000073,1,1,7.366247505916378,2
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,72201.9999999975,3.9943491870032886,3.9943491870032886,55199.99999999982,-2.943840579710155,190100.00000000218,288400.00000000146,16100.000000001273,27221.00000000046,46930.00000000029,0,6.403309755601216,190100.00000000218,1,1,3.9943491870032886,1
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,14202.000000000226,14.99084635966739,10.0,55199.99999999982,-1.5760869565217113,114600.00000000036,212899.99999999965,5399.999999999636,27221.00000000046,46930.00000000029,0,6.403309755601216,114600.00000000036,1,0,-1.0,0
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,29002.000000000407,6.292669471070872,6.292669471070872,55199.99999999982,-1.0253623188405567,84200.00000000073,182500.0,17199.999999998,27221.00000000046,46930.00000000029,0,6.403309755601216,84200.00000000073,1,0,-1.0,0
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,36601.99999999804,3.44516693076903,3.44516693076903,55199.99999999982,-0.003623188405793818,27800.000000002,126100.00000000128,21599.999999998545,27221.00000000046,46930.00000000029,0,6.403309755601216,27800.000000002,1,0,-1.0,0
2025-04-22 00:00:00,0,1,4,2,0,0,1,1,2,25801.99999999877,4.887218045113064,4.887218045113064,55199.99999999982,-0.003623188405793818,27800.000000002,126100.00000000128,21599.999999998545,27221.00000000046,46930.00000000029,0,6.403309755601216,27800.000000002,1,0,-1.0,0
2025-04-22 00:35:00,0,1,4,2,0,0,1,1,2,95401.99999999913,2.4559233559045412,2.4559233559045412,166199.9999999989,0.3393501805054097,26700.000000000728,234300.0000000029,36200.000000003456,47935.999999999694,82309.99999999994,-6,0.9192200556952624,26700.000000000728,1,1,2.4559233559045412,1
2025-04-22 00:35:00,0,1,4,2,0,0,1,1,2,56401.999999998225,4.154108010354425,4.154108010354425,166199.9999999989,0.3393501805054097,26700.000000000728,234300.0000000029,36200.000000003456,47935.999999999694,82309.99999999994,-6,0.9192200556952624,26700.000000000728,1,1,4.154108010354425,1
2025-04-22 04:55:00,4,1,4,2,0,0,1,0,2,79402.00000000004,9.522430165487027,9.522430165487027,47199.999999998,1.529661016949175,48600.00000000127,756100.0000000013,4000.0000000009095,14279.99999999929,37559.99999999903,-2,1.088794925981144,48600.00000000127,0,0,-1.0,0
2025-04-22 04:55:00,4,1,4,2,0,0,1,0,2,49902.00000000186,15.15169732675991,10.0,47199.999999998,1.529661016949175,48600.00000000127,756100.0000000013,4000.0000000009095,14279.99999999929,37559.99999999903,-2,1.088794925981144,48600.00000000127,0,0,-1.0,0
2025-04-22 05:05:00,5,1,4,2,0,0,1,1,2,22001.99999999768,5.663121534406577,5.663121534406577,76099.99999999673,0.3547963206307404,11050.000000000182,124600.00000000036,10599.999999999454,14579.999999999472,35439.99999999869,0,1.1074474132779217,11050.000000000182,1,0,-1.0,0
2025-04-22 05:05:00,5,1,4,2,0,0,1,1,2,27001.99999999768,4.614473002000262,4.614473002000262,76099.99999999673,0.3547963206307404,11050.000000000182,124600.00000000036,10599.999999999454,14579.999999999472,35439.99999999869,0,1.1074474132779217,11050.000000000182,1,0,-1.0,0
2025-04-22 05:30:00,5,1,4,2,0,0,1,1,2,42802.0000000015,4.224101677491541,4.224101677491541,48999.99999999636,-0.1285714285714604,30799.999999999272,180799.99999999927,39800.00000000018,14020.000000000437,34599.999999998545,-4,2.147755207603856,30799.999999999272,1,1,4.224101677491541,1
2025-04-22 08:35:00,8,1,4,2,0,0,1,1,2,140702.00000000114,3.128598029878724,3.128598029878724,98499.9999999991,-0.6832487309644751,116550.00000000201,440199.9999999998,29699.999999998,20385.999999999967,39800.00000000063,-4,2.1598852840623954,116550.00000000201,1,0,-1.0,0
2025-04-22 08:45:00,8,1,4,2,0,0,1,1,2,2501.999999999498,205.71542765791418,10.0,98499.9999999991,-1.4395939086294383,191050.00000000017,514699.999999998,9499.999999998181,29775.99999999984,50340.000000001055,-4,0.6971895588242091,191050.00000000017,1,0,-1.0,0
2025-04-22 08:45:00,8,1,4,2,0,0,1,1,2,66202.00000000295,7.774689586416952,7.774689586416952,98499.9999999991,-1.4395939086294383,191050.00000000017,514699.999999998,9499.999999998181,29775.99999999984,50340.000000001055,-4,0.6971895588242091,191050.00000000017,1,0,-1.0,0
