signal_datetime,direction,entry_price,stop_loss,tp_target,result,rr_achieved,exit_datetime,candles_held,risk_pips
2014-05-09 09:00:00,BEARISH,1.38247,1.37748,1.38321,LOSS,-1.0,2014-05-09 10:00:00,1,49.9
2014-05-09 11:00:00,BEARISH,1.38037,1.37748,1.38321,LOSS,-1.0,2014-05-09 12:00:00,1,28.9
2014-05-09 12:00:00,BEARISH,1.37987,1.37748,1.38321,LOSS,-1.0,2014-05-09 13:00:00,1,23.9
2014-05-09 18:00:00,BEARISH,1.37578,1.37748,1.38321,WIN,4.37,2014-05-09 19:00:00,1,17.0
2014-05-12 04:00:00,BULLISH,1.37567,1.37494,1.36509,WIN,14.49,2014-05-12 05:00:00,1,7.3
2014-05-12 05:00:00,BULLISH,1.37602,1.37494,1.36509,WIN,10.12,2014-05-12 06:00:00,1,10.8
2014-05-14 03:00:00,BULLISH,1.37085,1.36979,1.36509,WIN,5.43,2014-05-14 04:00:00,1,10.6
2014-05-14 04:00:00,BULLISH,1.37122,1.36979,1.36509,WIN,4.29,2014-05-14 05:00:00,1,14.3
2014-05-14 20:00:00,BULLISH,1.37093,1.37028,1.36509,WIN,8.98,2014-05-14 21:00:00,1,6.5
2014-05-15 15:00:00,BULLISH,1.36752,1.36505,1.36509,WIN,0.98,2014-05-15 16:00:00,1,24.7
2014-05-15 23:00:00,BULLISH,1.37114,1.37073,1.36509,WIN,14.76,2014-05-16 00:00:00,1,4.1
2014-05-16 10:00:00,BEARISH,1.37147,1.36018,1.36138,LOSS,-1.0,2014-05-16 11:00:00,1,112.9
2014-05-20 07:00:00,BEARISH,1.37076,1.37133,1.36138,LOSS,-1.0,2014-05-21 06:00:00,23,5.7
2014-05-21 10:00:00,BEARISH,1.3707,1.37231,1.36138,WIN,5.79,2014-05-27 14:00:00,97,16.1
2014-05-21 11:00:00,BEARISH,1.37,1.37231,1.36138,WIN,3.73,2014-05-27 14:00:00,96,23.1
2014-05-21 13:00:00,BEARISH,1.36718,1.36018,1.36138,LOSS,-1.0,2014-05-21 14:00:00,1,70.0
2014-05-22 00:00:00,BEARISH,1.36855,1.36877,1.36138,WIN,32.59,2014-05-27 14:00:00,83,2.2
2014-05-22 11:00:00,BEARISH,1.36772,1.3687,1.36138,WIN,6.47,2014-05-27 14:00:00,72,9.8
2014-05-22 12:00:00,BEARISH,1.36736,1.3687,1.36138,WIN,4.46,2014-05-27 14:00:00,71,13.4
2014-05-22 13:00:00,BEARISH,1.36652,1.36018,1.36138,LOSS,-1.0,2014-05-22 14:00:00,1,63.4
2014-05-23 00:00:00,BEARISH,1.36547,1.36584,1.36138,LOSS,-1.0,2014-05-27 00:00:00,45,3.7
2014-05-23 01:00:00,BEARISH,1.36525,1.36018,1.36138,LOSS,-1.0,2014-05-23 02:00:00,1,50.7
2014-05-23 08:00:00,BEARISH,1.36447,1.36018,1.36138,LOSS,-1.0,2014-05-23 09:00:00,1,42.9
2014-05-23 16:00:00,BEARISH,1.36294,1.36018,1.36138,LOSS,-1.0,2014-05-23 17:00:00,1,27.6
2014-05-26 00:00:00,BEARISH,1.36285,1.36342,1.36138,LOSS,-1.0,2014-05-26 07:00:00,7,5.7
2014-05-26 01:00:00,BEARISH,1.36259,1.36018,1.36138,LOSS,-1.0,2014-05-26 02:00:00,1,24.1
2014-05-26 17:00:00,BEARISH,1.36481,1.36018,1.36138,LOSS,-1.0,2014-05-26 18:00:00,1,46.3
2014-05-27 04:00:00,BEARISH,1.36605,1.36018,1.36138,LOSS,-1.0,2014-05-27 05:00:00,1,58.7
2014-05-27 12:00:00,BEARISH,1.36449,1.36581,1.36138,WIN,2.36,2014-05-27 14:00:00,2,13.2
2014-05-28 05:00:00,BEARISH,1.36356,1.36378,1.36138,WIN,9.91,2014-05-28 11:00:00,6,2.2
2014-05-29 07:00:00,BEARISH,1.36001,1.36018,1.36138,LOSS,-1.0,2014-05-29 08:00:00,1,1.7
2014-05-29 13:00:00,BEARISH,1.36115,1.36018,1.36138,LOSS,-1.0,2014-05-29 14:00:00,1,9.7
2014-05-30 13:00:00,BULLISH,1.36128,1.36056,1.36509,LOSS,-1.0,2014-06-02 07:00:00,15,7.2
2014-06-02 08:00:00,BEARISH,1.36277,1.36018,1.36138,LOSS,-1.0,2014-06-02 09:00:00,1,25.9
2014-06-02 16:00:00,BEARISH,1.3606,1.36018,1.36138,WIN,1.86,2014-06-02 17:00:00,1,4.2
2014-06-03 19:00:00,BEARISH,1.36276,1.36018,1.36138,LOSS,-1.0,2014-06-03 20:00:00,1,25.8
2014-06-04 00:00:00,BEARISH,1.36255,1.36302,1.36138,WIN,2.49,2014-06-04 01:00:00,1,4.7
2014-06-04 01:00:00,BEARISH,1.36183,1.36018,1.36138,LOSS,-1.0,2014-06-04 02:00:00,1,16.5
2014-06-04 04:00:00,BEARISH,1.36132,1.36018,1.36138,LOSS,-1.0,2014-06-04 05:00:00,1,11.4
2014-06-04 17:00:00,BEARISH,1.36131,1.36018,1.36138,LOSS,-1.0,2014-06-04 18:00:00,1,11.3
2014-06-04 18:00:00,BEARISH,1.36068,1.36018,1.36138,LOSS,-1.0,2014-06-04 19:00:00,1,5.0
2014-06-05 12:00:00,BEARISH,1.36055,1.36018,1.36138,LOSS,-1.0,2014-06-05 13:00:00,1,3.7
2014-06-09 09:00:00,BEARISH,1.36418,1.36687,1.36138,WIN,1.04,2014-06-09 11:00:00,2,26.9
2014-06-09 10:00:00,BEARISH,1.36343,1.36687,1.36138,WIN,0.6,2014-06-09 11:00:00,1,34.4
2014-06-09 12:00:00,BEARISH,1.36161,1.36687,1.36138,WIN,0.04,2014-06-09 13:00:00,1,52.6
2014-06-10 09:00:00,BEARISH,1.35906,1.36018,1.36138,WIN,2.07,2014-06-10 10:00:00,1,11.2
2014-06-10 10:00:00,BEARISH,1.35565,1.36018,1.36138,WIN,1.26,2014-06-10 11:00:00,1,45.3
2014-06-11 00:00:00,BEARISH,1.35439,1.35474,1.36138,WIN,19.97,2014-06-11 01:00:00,1,3.5
2014-06-11 01:00:00,BEARISH,1.35385,1.35474,1.36138,WIN,8.46,2014-06-11 02:00:00,1,8.9
2014-06-13 07:00:00,BULLISH,1.35613,1.35545,1.36509,LOSS,-1.0,2014-06-13 10:00:00,3,6.8
2014-06-16 04:00:00,BULLISH,1.35396,1.35344,1.36509,LOSS,-1.0,2014-06-16 07:00:00,3,5.2
2014-06-16 15:00:00,BULLISH,1.35637,1.36505,1.36509,LOSS,-1.0,2014-06-16 16:00:00,1,86.8
2014-06-17 21:00:00,BULLISH,1.35445,1.36505,1.36509,LOSS,-1.0,2014-06-17 22:00:00,1,106.0
2014-06-20 07:00:00,BEARISH,1.36249,1.36339,1.36736,WIN,5.41,2014-06-20 08:00:00,1,9.0
2014-06-20 08:00:00,BEARISH,1.36172,1.36339,1.36736,WIN,3.38,2014-06-20 09:00:00,1,16.7
2014-06-20 11:00:00,BEARISH,1.36021,1.36339,1.36736,WIN,2.25,2014-06-20 12:00:00,1,31.8
2014-06-20 13:00:00,BEARISH,1.35839,1.36642,1.36736,WIN,1.12,2014-06-20 14:00:00,1,80.3
2014-06-23 12:00:00,BULLISH,1.35867,1.36505,1.36509,LOSS,-1.0,2014-06-23 13:00:00,1,63.8
2014-06-23 18:00:00,BULLISH,1.35963,1.35884,1.36509,LOSS,-1.0,2014-06-24 15:00:00,21,7.9
2014-06-24 07:00:00,BULLISH,1.35971,1.35928,1.36509,LOSS,-1.0,2014-06-24 15:00:00,8,4.3
2014-06-24 09:00:00,BULLISH,1.36124,1.35941,1.36509,LOSS,-1.0,2014-06-24 15:00:00,6,18.3
2014-06-25 12:00:00,BULLISH,1.36065,1.36505,1.36509,LOSS,-1.0,2014-06-25 13:00:00,1,44.0
2014-06-26 08:00:00,BEARISH,1.36329,1.36413,1.36736,WIN,4.85,2014-06-26 09:00:00,1,8.4
2014-06-26 13:00:00,BEARISH,1.3606,1.36642,1.36736,WIN,1.16,2014-06-26 14:00:00,1,58.2
2014-06-26 19:00:00,BEARISH,1.36098,1.36642,1.36736,WIN,1.17,2014-06-26 20:00:00,1,54.4
2014-06-27 01:00:00,BULLISH,1.36137,1.36105,1.36509,LOSS,-1.0,2014-06-27 09:00:00,8,3.2
2014-06-27 03:00:00,BULLISH,1.3621,1.36505,1.36509,LOSS,-1.0,2014-06-27 04:00:00,1,29.5
2014-06-27 13:00:00,BULLISH,1.36205,1.361,1.36509,WIN,2.9,2014-06-30 06:00:00,14,10.5
2014-06-27 19:00:00,BULLISH,1.36444,1.36505,1.36509,LOSS,-1.0,2014-06-27 20:00:00,1,6.1
2014-06-30 15:00:00,BULLISH,1.36647,1.36505,1.36509,WIN,0.97,2014-06-30 16:00:00,1,14.2
2014-07-02 05:00:00,BEARISH,1.36766,1.36642,1.36736,LOSS,-1.0,2014-07-02 06:00:00,1,12.4
2014-07-03 13:00:00,BEARISH,1.3649,1.36642,1.36736,WIN,1.62,2014-07-03 14:00:00,1,15.2
2014-07-04 01:00:00,BEARISH,1.36082,1.36642,1.36736,WIN,1.17,2014-07-04 02:00:00,1,56.0
2014-07-04 06:00:00,BEARISH,1.36051,1.36104,1.36736,WIN,12.92,2014-07-04 07:00:00,1,5.3
2014-07-04 07:00:00,BEARISH,1.36047,1.36104,1.36736,WIN,12.09,2014-07-04 08:00:00,1,5.7
2014-07-04 08:00:00,BEARISH,1.35981,1.36642,1.36736,WIN,1.14,2014-07-04 09:00:00,1,66.1
2014-07-07 01:00:00,BEARISH,1.35905,1.36642,1.36736,WIN,1.13,2014-07-07 02:00:00,1,73.7
2014-07-08 14:00:00,BULLISH,1.35978,1.34006,1.34037,WIN,0.98,2014-07-08 15:00:00,1,197.2
2014-07-09 00:00:00,BULLISH,1.36133,1.34006,1.34037,WIN,0.99,2014-07-09 01:00:00,1,212.7
2014-07-09 14:00:00,BULLISH,1.36092,1.34006,1.34037,WIN,0.99,2014-07-09 15:00:00,1,208.6
2014-07-10 00:00:00,BULLISH,1.36418,1.34006,1.34037,WIN,0.99,2014-07-10 01:00:00,1,241.2
2014-07-10 01:00:00,BULLISH,1.36437,1.34006,1.34037,WIN,0.99,2014-07-10 02:00:00,1,243.1
2014-07-10 20:00:00,BULLISH,1.36042,1.34006,1.34037,WIN,0.98,2014-07-10 21:00:00,1,203.6
2014-07-11 00:00:00,BEARISH,1.36057,1.3609,1.35891,LOSS,-1.0,2014-07-11 07:00:00,7,3.3
2014-07-11 01:00:00,BEARISH,1.36006,1.35711,1.35891,LOSS,-1.0,2014-07-11 02:00:00,1,29.5
2014-07-11 05:00:00,BEARISH,1.3602,1.35711,1.35891,LOSS,-1.0,2014-07-11 06:00:00,1,30.9
2014-07-14 00:00:00,BEARISH,1.36065,1.36115,1.35891,LOSS,-1.0,2014-07-14 07:00:00,7,5.0
2014-07-14 01:00:00,BEARISH,1.3605,1.35711,1.35891,LOSS,-1.0,2014-07-14 02:00:00,1,33.9
2014-07-14 17:00:00,BEARISH,1.36195,1.35711,1.35891,LOSS,-1.0,2014-07-14 18:00:00,1,48.4
2014-07-15 09:00:00,BEARISH,1.36051,1.35711,1.35891,LOSS,-1.0,2014-07-15 10:00:00,1,34.0
2014-07-16 08:00:00,BEARISH,1.3558,1.35687,1.35891,WIN,2.91,2014-07-16 09:00:00,1,10.7
2014-07-16 09:00:00,BEARISH,1.35516,1.35687,1.35891,WIN,2.19,2014-07-16 10:00:00,1,17.1
2014-07-16 10:00:00,BEARISH,1.35419,1.35711,1.35891,WIN,1.62,2014-07-16 11:00:00,1,29.2
2014-07-17 05:00:00,BEARISH,1.35276,1.35337,1.35891,WIN,10.08,2014-07-17 06:00:00,1,6.1
2014-07-17 11:00:00,BEARISH,1.35305,1.35401,1.35891,WIN,6.1,2014-07-17 12:00:00,1,9.6
2014-07-17 23:00:00,BEARISH,1.35235,1.35711,1.35891,WIN,1.38,2014-07-18 00:00:00,1,47.6
2014-07-18 10:00:00,BEARISH,1.35294,1.35711,1.35891,WIN,1.43,2014-07-18 11:00:00,1,41.7
2014-07-18 13:00:00,BEARISH,1.35208,1.35711,1.35891,WIN,1.36,2014-07-18 14:00:00,1,50.3
2014-07-21 04:00:00,BULLISH,1.35346,1.34006,1.34037,WIN,0.98,2014-07-21 05:00:00,1,134.0
2014-07-22 07:00:00,BEARISH,1.35222,1.35296,1.35123,WIN,1.34,2014-07-22 08:00:00,1,7.4
2014-07-22 08:00:00,BEARISH,1.35175,1.35296,1.35123,WIN,0.43,2014-07-22 09:00:00,1,12.1
2014-07-22 09:00:00,BEARISH,1.35029,1.35296,1.35123,WIN,0.35,2014-07-22 10:00:00,1,26.7
2014-07-24 06:00:00,BEARISH,1.3458,1.34741,1.35123,LOSS,-1.0,2014-07-24 07:00:00,1,16.1
2014-07-24 19:00:00,BEARISH,1.34645,1.34741,1.35123,WIN,4.98,2014-07-24 20:00:00,1,9.6
2014-07-25 08:00:00,BEARISH,1.34669,1.34756,1.34244,WIN,4.89,2014-07-25 16:00:00,8,8.7
2014-07-25 09:00:00,BEARISH,1.34612,1.34154,1.34244,LOSS,-1.0,2014-07-25 10:00:00,1,45.8
2014-07-28 21:00:00,BULLISH,1.34357,1.34006,1.34037,WIN,0.91,2014-07-28 22:00:00,1,35.1
2014-07-30 04:00:00,BEARISH,1.34111,1.34154,1.34037,WIN,1.72,2014-07-30 05:00:00,1,4.3
2014-07-31 01:00:00,BULLISH,1.33951,1.33925,1.34037,LOSS,-1.0,2014-07-31 04:00:00,3,2.6
2014-08-04 16:00:00,BEARISH,1.34185,1.33878,1.34037,LOSS,-1.0,2014-08-04 17:00:00,1,30.7
2014-08-05 08:00:00,BEARISH,1.34172,1.33878,1.34037,LOSS,-1.0,2014-08-05 09:00:00,1,29.4
2014-08-05 14:00:00,BEARISH,1.33803,1.33878,1.34037,WIN,3.12,2014-08-05 15:00:00,1,7.5
2014-08-05 22:00:00,BEARISH,1.33735,1.33878,1.34037,WIN,2.11,2014-08-05 23:00:00,1,14.3
2014-08-06 01:00:00,BEARISH,1.33691,1.33878,1.34037,WIN,1.85,2014-08-06 02:00:00,1,18.7
2014-08-06 06:00:00,BEARISH,1.33657,1.33878,1.34037,WIN,1.72,2014-08-06 07:00:00,1,22.1
2014-08-06 10:00:00,BEARISH,1.33647,1.33878,1.34037,WIN,1.69,2014-08-06 11:00:00,1,23.1
2014-08-07 19:00:00,BULLISH,1.33575,1.23439,1.235,WIN,0.99,2014-08-07 20:00:00,1,1013.6
2014-08-11 01:00:00,BEARISH,1.34078,1.34171,1.33447,WIN,6.78,2014-08-12 09:00:00,32,9.3
2014-08-11 06:00:00,BEARISH,1.33999,1.34025,1.33447,WIN,21.23,2014-08-12 09:00:00,27,2.6
2014-08-11 07:00:00,BEARISH,1.33984,1.34025,1.33447,WIN,13.1,2014-08-12 09:00:00,26,4.1
2014-08-12 00:00:00,BEARISH,1.33838,1.3386,1.33447,WIN,17.77,2014-08-12 09:00:00,9,2.2
2014-08-12 01:00:00,BEARISH,1.33809,1.33217,1.33447,LOSS,-1.0,2014-08-12 02:00:00,1,59.2
2014-08-12 09:00:00,BEARISH,1.33621,1.33217,1.33447,LOSS,-1.0,2014-08-12 10:00:00,1,40.4
2014-08-12 10:00:00,BEARISH,1.33548,1.33217,1.33447,LOSS,-1.0,2014-08-12 11:00:00,1,33.1
2014-08-13 12:00:00,BULLISH,1.33582,1.23439,1.235,WIN,0.99,2014-08-13 13:00:00,1,1014.3
2014-08-14 01:00:00,BEARISH,1.33624,1.33217,1.33447,LOSS,-1.0,2014-08-14 02:00:00,1,40.7
2014-08-14 15:00:00,BEARISH,1.33876,1.34077,1.33447,LOSS,-1.0,2014-08-15 14:00:00,23,20.1
2014-08-14 16:00:00,BEARISH,1.33786,1.34077,1.33447,LOSS,-1.0,2014-08-15 14:00:00,22,29.1
2014-08-14 17:00:00,BEARISH,1.33734,1.34077,1.33447,LOSS,-1.0,2014-08-15 14:00:00,21,34.3
2014-08-14 18:00:00,BEARISH,1.3368,1.33217,1.33447,LOSS,-1.0,2014-08-14 19:00:00,1,46.3
2014-08-14 22:00:00,BEARISH,1.33644,1.33217,1.33447,LOSS,-1.0,2014-08-14 23:00:00,1,42.7
2014-08-18 06:00:00,BEARISH,1.33945,1.33991,1.33447,WIN,10.83,2014-08-19 06:00:00,24,4.6
2014-08-18 07:00:00,BEARISH,1.33906,1.33217,1.33447,LOSS,-1.0,2014-08-18 08:00:00,1,68.9
2014-08-18 13:00:00,BEARISH,1.3388,1.33949,1.33447,WIN,6.28,2014-08-19 06:00:00,17,6.9
2014-08-18 14:00:00,BEARISH,1.33794,1.33949,1.33447,WIN,2.24,2014-08-19 06:00:00,16,15.5
2014-08-19 13:00:00,BEARISH,1.33411,1.33569,1.33447,WIN,0.23,2014-08-19 14:00:00,1,15.8
2014-08-20 02:00:00,BEARISH,1.33176,1.33243,1.33447,WIN,4.04,2014-08-20 03:00:00,1,6.7
2014-08-20 03:00:00,BEARISH,1.33154,1.33217,1.33447,WIN,4.65,2014-08-20 04:00:00,1,6.3
2014-08-20 10:00:00,BEARISH,1.32872,1.33217,1.33447,WIN,1.67,2014-08-20 11:00:00,1,34.5
2014-08-20 19:00:00,BEARISH,1.3286,1.33217,1.33447,WIN,1.64,2014-08-20 20:00:00,1,35.7
2014-08-21 01:00:00,BEARISH,1.32581,1.33217,1.33447,WIN,1.36,2014-08-21 02:00:00,1,63.6
2014-08-22 00:00:00,BEARISH,1.328,1.33217,1.33447,WIN,1.55,2014-08-22 01:00:00,1,41.7
2014-08-22 10:00:00,BEARISH,1.32823,1.3293,1.33447,WIN,5.83,2014-08-22 11:00:00,1,10.7
2014-08-25 00:00:00,BEARISH,1.32415,1.32614,1.32183,WIN,1.17,2014-08-25 01:00:00,1,19.9
2014-08-25 01:00:00,BEARISH,1.32375,1.32147,1.32183,WIN,0.84,2014-08-25 02:00:00,1,22.8
2014-08-25 07:00:00,BEARISH,1.32035,1.32052,1.32183,WIN,8.71,2014-08-25 08:00:00,1,1.7
2014-08-25 18:00:00,BEARISH,1.31977,1.32062,1.32183,WIN,2.42,2014-08-25 19:00:00,1,8.5
2014-08-25 23:00:00,BEARISH,1.31904,1.32147,1.32183,WIN,1.15,2014-08-26 00:00:00,1,24.3
2014-08-26 08:00:00,BEARISH,1.32034,1.32147,1.32183,WIN,1.32,2014-08-26 09:00:00,1,11.3
2014-08-28 01:00:00,BULLISH,1.31933,1.31883,1.235,WIN,168.66,2014-08-28 02:00:00,1,5.0
2014-08-28 02:00:00,BULLISH,1.31988,1.31883,1.235,WIN,80.84,2014-08-28 03:00:00,1,10.5
2014-08-28 18:00:00,BULLISH,1.31784,1.3167,1.235,WIN,72.67,2014-08-28 19:00:00,1,11.4
2014-08-28 19:00:00,BULLISH,1.3181,1.23439,1.235,WIN,0.99,2014-08-28 20:00:00,1,837.1
2014-08-29 16:00:00,BEARISH,1.31694,1.31897,1.31587,WIN,0.53,2014-08-29 17:00:00,1,20.3
2014-09-01 00:00:00,BEARISH,1.31344,1.31432,1.31587,WIN,2.76,2014-09-01 01:00:00,1,8.8
2014-09-01 01:00:00,BEARISH,1.31311,1.31432,1.31587,WIN,2.28,2014-09-01 02:00:00,1,12.1
2014-09-02 09:00:00,BEARISH,1.31232,1.31367,1.31587,WIN,2.63,2014-09-02 10:00:00,1,13.5
2014-09-03 06:00:00,BULLISH,1.31271,1.23439,1.235,WIN,0.99,2014-09-03 07:00:00,1,783.2
2014-09-04 11:00:00,BEARISH,1.3145,1.31508,1.31173,WIN,4.78,2014-09-04 12:00:00,1,5.8
2014-09-04 12:00:00,BEARISH,1.31198,1.29878,1.31173,LOSS,-1.0,2014-09-04 13:00:00,1,132.0
2014-09-04 15:00:00,BEARISH,1.30053,1.29878,1.31173,WIN,6.4,2014-09-04 16:00:00,1,17.5
2014-09-05 09:00:00,BULLISH,1.29445,1.29331,1.235,WIN,52.15,2014-09-05 10:00:00,1,11.4
2014-09-09 06:00:00,BULLISH,1.2877,1.23439,1.235,WIN,0.99,2014-09-09 07:00:00,1,533.1
2014-09-09 10:00:00,BULLISH,1.28762,1.23439,1.235,WIN,0.99,2014-09-09 11:00:00,1,532.3
2014-09-09 15:00:00,BULLISH,1.28913,1.28734,1.235,WIN,30.24,2014-09-09 16:00:00,1,17.9
2014-09-11 02:00:00,BEARISH,1.29166,1.27832,1.28388,LOSS,-1.0,2014-09-11 03:00:00,1,133.4
2014-09-15 08:00:00,BEARISH,1.29498,1.27832,1.28388,LOSS,-1.0,2014-09-15 09:00:00,1,166.6
2014-09-16 16:00:00,BULLISH,1.29515,1.23439,1.235,WIN,0.99,2014-09-16 17:00:00,1,607.6
2014-09-17 19:00:00,BEARISH,1.29514,1.27832,1.28388,LOSS,-1.0,2014-09-17 20:00:00,1,168.2
2014-09-18 01:00:00,BULLISH,1.28491,1.28344,1.235,WIN,33.95,2014-09-18 02:00:00,1,14.7
2014-09-18 02:00:00,BULLISH,1.28578,1.28344,1.235,WIN,21.7,2014-09-18 03:00:00,1,23.4
2014-09-18 07:00:00,BULLISH,1.28679,1.28533,1.235,WIN,35.47,2014-09-18 08:00:00,1,14.6
2014-09-18 15:00:00,BULLISH,1.29021,1.23439,1.235,WIN,0.99,2014-09-18 16:00:00,1,558.2
2014-09-22 01:00:00,BULLISH,1.28366,1.28275,1.235,WIN,53.47,2014-09-22 02:00:00,1,9.1
2014-09-22 02:00:00,BULLISH,1.28494,1.28275,1.235,WIN,22.8,2014-09-22 03:00:00,1,21.9
2014-09-22 03:00:00,BULLISH,1.28516,1.23439,1.235,WIN,0.99,2014-09-22 04:00:00,1,507.7
2014-09-22 19:00:00,BULLISH,1.28334,1.28239,1.235,WIN,50.88,2014-09-22 20:00:00,1,9.5
2014-09-22 20:00:00,BULLISH,1.28408,1.23439,1.235,WIN,0.99,2014-09-22 21:00:00,1,496.9
2014-09-23 08:00:00,BULLISH,1.28521,1.28426,1.235,WIN,52.85,2014-09-23 09:00:00,1,9.5
2014-09-23 09:00:00,BULLISH,1.28663,1.28426,1.235,WIN,21.78,2014-09-23 10:00:00,1,23.7
2014-09-24 06:00:00,BEARISH,1.28532,1.27832,1.28388,LOSS,-1.0,2014-09-24 07:00:00,1,70.0
2014-09-24 12:00:00,BEARISH,1.28422,1.27832,1.28388,LOSS,-1.0,2014-09-24 13:00:00,1,59.0
2014-09-24 14:00:00,BEARISH,1.28232,1.27832,1.28388,LOSS,-1.0,2014-09-24 15:00:00,1,40.0
2014-09-25 07:00:00,BEARISH,1.27627,1.27687,1.28388,WIN,12.68,2014-09-25 08:00:00,1,6.0
2014-09-25 08:00:00,BEARISH,1.27305,1.27832,1.28388,WIN,2.06,2014-09-25 09:00:00,1,52.7
2014-09-26 12:00:00,BEARISH,1.27408,1.27566,1.28388,WIN,6.2,2014-09-26 13:00:00,1,15.8
2014-09-26 14:00:00,BEARISH,1.27108,1.27832,1.28388,WIN,1.77,2014-09-26 15:00:00,1,72.4
2014-09-29 05:00:00,BEARISH,1.26764,1.27832,1.28388,WIN,1.52,2014-09-29 06:00:00,1,106.8
2014-09-30 08:00:00,BEARISH,1.26868,1.27022,1.28388,WIN,9.87,2014-09-30 09:00:00,1,15.4
2014-09-30 09:00:00,BEARISH,1.26816,1.27022,1.28388,WIN,7.63,2014-09-30 10:00:00,1,20.6
2014-10-01 20:00:00,BULLISH,1.26138,1.23439,1.235,WIN,0.98,2014-10-01 21:00:00,1,269.9
2014-10-02 03:00:00,BULLISH,1.26291,1.23439,1.235,WIN,0.98,2014-10-02 04:00:00,1,285.2
2014-10-02 13:00:00,BULLISH,1.26446,1.23439,1.235,WIN,0.98,2014-10-02 14:00:00,1,300.7
2014-10-03 01:00:00,BEARISH,1.26681,1.26749,1.26987,WIN,4.5,2014-10-03 02:00:00,1,6.8
2014-10-03 06:00:00,BEARISH,1.26539,1.26766,1.26987,WIN,1.97,2014-10-03 07:00:00,1,22.7
2014-10-03 09:00:00,BEARISH,1.26429,1.26522,1.26987,WIN,6.0,2014-10-03 10:00:00,1,9.3
2014-10-03 10:00:00,BEARISH,1.26261,1.26766,1.26987,WIN,1.44,2014-10-03 11:00:00,1,50.5
2014-10-03 13:00:00,BEARISH,1.26124,1.26254,1.26987,WIN,6.64,2014-10-03 14:00:00,1,13.0
2014-10-06 07:00:00,BULLISH,1.2523,1.25138,1.235,WIN,18.8,2014-10-06 08:00:00,1,9.2
2014-10-06 11:00:00,BULLISH,1.25491,1.25138,1.235,WIN,5.64,2014-10-06 12:00:00,1,35.3
2014-10-06 15:00:00,BULLISH,1.25594,1.25421,1.235,WIN,12.1,2014-10-06 16:00:00,1,17.3
2014-10-06 19:00:00,BULLISH,1.26065,1.23439,1.235,WIN,0.98,2014-10-06 20:00:00,1,262.6
2014-10-08 07:00:00,BULLISH,1.2634,1.26226,1.235,WIN,24.91,2014-10-08 08:00:00,1,11.4
2014-10-08 08:00:00,BULLISH,1.26376,1.26226,1.235,WIN,19.17,2014-10-08 09:00:00,1,15.0
2014-10-08 19:00:00,BULLISH,1.26798,1.23439,1.235,WIN,0.98,2014-10-08 20:00:00,1,335.9
2014-10-09 04:00:00,BULLISH,1.27411,1.23439,1.235,WIN,0.98,2014-10-09 05:00:00,1,397.2
2014-10-09 07:00:00,BULLISH,1.27511,1.23439,1.235,WIN,0.99,2014-10-09 08:00:00,1,407.2
2014-10-10 07:00:00,BEARISH,1.26981,1.27089,1.26987,WIN,0.06,2014-10-10 08:00:00,1,10.8
2014-10-10 08:00:00,BEARISH,1.26771,1.26766,1.26987,LOSS,-1.0,2014-10-10 09:00:00,1,0.5
2014-10-10 12:00:00,BEARISH,1.26571,1.26766,1.26987,WIN,2.13,2014-10-10 13:00:00,1,19.5
2014-10-10 18:00:00,BEARISH,1.26309,1.26454,1.26987,WIN,4.68,2014-10-10 19:00:00,1,14.5
2014-10-13 01:00:00,BULLISH,1.26292,1.26054,1.235,WIN,11.73,2014-10-13 02:00:00,1,23.8
2014-10-13 02:00:00,BULLISH,1.2648,1.23439,1.235,WIN,0.98,2014-10-13 03:00:00,1,304.1
2014-10-13 20:00:00,BULLISH,1.26811,1.26646,1.235,WIN,20.07,2014-10-13 21:00:00,1,16.5
2014-10-13 21:00:00,BULLISH,1.26931,1.23439,1.235,WIN,0.98,2014-10-13 22:00:00,1,349.2
2014-10-14 00:00:00,BEARISH,1.27347,1.26766,1.26987,LOSS,-1.0,2014-10-14 01:00:00,1,58.1
2014-10-14 07:00:00,BEARISH,1.2711,1.27281,1.26987,WIN,0.72,2014-10-14 08:00:00,1,17.1
2014-10-14 09:00:00,BEARISH,1.26901,1.26766,1.26987,WIN,0.64,2014-10-14 10:00:00,1,13.5
2014-10-14 23:00:00,BEARISH,1.26535,1.26766,1.26987,WIN,1.96,2014-10-15 00:00:00,1,23.1
2014-10-16 04:00:00,BEARISH,1.28249,1.28449,1.26987,WIN,6.31,2014-10-22 08:00:00,97,20.0
2014-10-16 07:00:00,BEARISH,1.2813,1.26766,1.26987,LOSS,-1.0,2014-10-16 08:00:00,1,136.4
2014-10-16 10:00:00,BEARISH,1.27858,1.26766,1.26987,LOSS,-1.0,2014-10-16 11:00:00,1,109.2
2014-10-16 19:00:00,BEARISH,1.28085,1.26766,1.26987,LOSS,-1.0,2014-10-16 20:00:00,1,131.9
2014-10-17 03:00:00,BEARISH,1.28039,1.28151,1.26987,LOSS,-1.0,2014-10-17 08:00:00,5,11.2
2014-10-17 04:00:00,BEARISH,1.27999,1.26766,1.26987,LOSS,-1.0,2014-10-17 05:00:00,1,123.3
2014-10-17 13:00:00,BEARISH,1.28126,1.26766,1.26987,LOSS,-1.0,2014-10-17 14:00:00,1,136.0
